headline,label
एका दिवसात दोन सभा उद्या महाराष्ट्राच्या राजकारणाचे समीकरण होऊ शकते,2
एक दिवस दोन बैठका उद्या महाराष्ट्राच्या राजकारणाचे समीकरण ठरू शकते,2
ही चिमुरडी पहिल्यांदाच साजरी करतेय वडिलांसोबत दिवाळीअशीही जवानांच्या घरची दिवाळी,2
ही चिमुरडी पहिल्यांदाच आपल्या वडिलांसोबत दिवाळी साजरी करत आहे दिवाळीही सैनिकांच्या घरी,2
या लहान मुलीने पहिल्यांदाच वडिलांसोबत दिवाळी साजरी केली आणि शिपायाच्या घरीही दिवाळी साजरी केली,2
ही चिमुरडी पहिल्यांदाच वडिलांसोबत दिवाळी साजरी करत आहे शिपायाच्या घरीही दिवाळी साजरी करत आहे,2
ही मुलगी पहिल्यांदाच वडिलांसोबत दिवाळी साजरी करत आहे दिवाळीही सैनिकांच्या घरी,2
#बाप्पामोरयारे  मराठी कलाकारांच्या घरचा बाप्पा,0
#बाप्पामोरयारे  बाप्पा हे मराठी कलाकारांचे माहेरघर आहे,0
#Bappamoreyare Bappa de la casa de artistas marathi,0
पाऊस परतल्याने बैल पोळ्याचा उत्साह वाढला,2
पावसाने पुनरागमन केल्याने बैल पोळ्याचा उत्साह वाढला,2
पावसाने पुनरागमन केल्याने बैल पोळ्यात खळबळ उडाली,2
पुन्हा पावसाने हजेरी लावल्याने बैलांच्या घरट्याचा उत्साह वाढला आहे,2
पावसाने पुनरागमन केल्याने तोरो पोळ्याचा उत्साह वाढला,2
निवडणुकीच्या रणधुमाळीतही प्रेमाला नाही तोटा सात जोड्या प्रचाराला ,2
निवडणुकीच्या रणधुमाळीतही प्रेमाचा तोटा नाही प्रचाराच्या सात जोड्या,2
निवडणुकीच्या रणधुमाळीतही प्रेमाचा तोटा नाही सात जोड्या प्रचारात,2
निवडणुकीच्या रणधुमाळीत सातआठ जोड्या प्रचारातही प्रेमाचा तोटा नाही,2
स्पृहा जोशीमुळे तेजश्री प्रधानला डच्चू,0
Tejashree Pradhan was killed by Spruha Joshi,0
तेजश्री प्रधान यांची हत्या जोशी यांनी केली होती,0
तेजश्री प्रधानची हत्या स्पृहा जोशीने केली होती,0
Tejashree Pradhan fue asesinado por Spruha Joshi,0
  मलाईका करिना ते जान्हवी कपूर लॅक्मे फॅशन वीकमध्ये स्टार्सचा जलवा,0
 मलायका करीना ते जान्हवी कपूर लॅक्मे फॅशन वीकमध्ये चमकले तारे,0
फोटो मलायका करीना ते जान्हवी कपूरपर्यंतचे तारे लॅक्मे फॅशन वीकमध्ये चमकले,0
फोटो मलायका करीना आणि जान्हवी कपूर लॅक्मे फॅशन वीकमध्ये चमकले तारे,0
कोल्हापूरमध्ये चक्काजाम आंदोलन शांततेत,2
कोल्हापुरात चक्काजाम आंदोलन शांततेत,2
कोल्हापुरात चक्काजाम आंदोलन शांततेत पार पडले,2
कोल्हापुरात चक्काजाम आंदोलन शांततेत आहे,2
शांततेत कोल्हापुरात चक्काजाम आंदोलन,2
पावसाळी अर्थसंकल्पीय अधिवेशन आजपासून होणार सुरु,2
आजपासून पावसाळी अर्थसंकल्पीय अधिवेशन सुरू होणार आहे,2
आजपासून पावसाळी अर्थसंकल्पीय बैठकांना सुरुवात होणार आहे,2
पावसाळी अर्थसंकल्पीय अधिवेशन आजपासून सुरू होणार आहे,2
सनातनवर बंदी हवीच  एमआयएम हा तर पक्ष काँग्रेसकडून पाठराखण,2
सनातनवर बंदी घातलीच पाहिजे एमआयएम हा पक्ष काँग्रेसचा पाठिंबा,2
सनातनवर बंदी घालावी एमआयएम हा पक्ष काँग्रेसचा पाठिंबा,2
सनातनावर बंदी घालावी एमआयएम पक्षाचा काँग्रेसचा पाठिंबा,2
सनातनवर बंदी घातलीच पाहिजे एमआयएम हा काँग्रेसचा पाठिंबा असलेला पक्ष आहे,2
राज्यात भाजपला पहिला धक्का सहयोगी खासदार काँग्रेसमध्ये,2
राज्यात भाजपला पहिला धक्का काँग्रेसमधील मित्रपक्ष खा,2
राज्यात भाजपला पहिला धक्का बसला आहे तो मित्रपक्ष काँग्रेसच्या खासदाराने,2
राज्यात भाजपला पहिला झटका खासदार मित्रपक्ष काँग्रेस,2
Asian Games 2018  भारताच्या संजीव राजपूतला रौप्यपदक,1
Asian Games 2018 भारताच्या संजीव राजपूतने रौप्यपदक जिंकले,1
आशियाई खेळ 2018 भारतीय संजीव राजपूतने रौप्यपदक जिंकले,1
दीपिका रणवीर लग्नाची लगबग सुरू स्पामध्ये निघालेल्या दीपिकाचे फोटो व्हायरल,0
दीपिकारणवीरच्या लग्नाला सुरुवात होणार आहे दीपिकाचे स्पामधील फोटो व्हायरल झाले होते,0
दीपिकारणवीरच्या लग्नाला सुरुवात होणार आहे दीपिकाचे स्पामधील फोटो व्हायरल झाले आहेत,0
दीपिकारणवीरच्या लग्नाला सुरुवात दीपिकाचे स्पामधील फोटो व्हायरल झाले आहेत,0
दीपिकारणवीरच्या लग्नाला सुरुवात होणार आहे दीपिकाचे स्पा फोटो व्हायरल झाले होते,0
क्रिकेटर मोहम्मद शमीला शिवीगाळ तिघांना अटक,1
क्रिकेटर मोहम्मद शमीला शिवीगाळ 3 जणांना अटक,1
शेवटच्या रणजीत सचिनची हाफ सेंचुरी,1
शेवटच्या रणजीत सचिनचे अर्धशतक,1
सचिनने शेवटच्या रणजीत अर्धशतक केले,1
सोशल स्टार प्रिया वारियरला जाहिरातींच्या बंपर ऑफर्स एका जाहिरातीसाठी मिळणार,0
सोशल स्टार प्रिया वारियरला जाहिरातीसाठी बंपर जाहिरात ऑफर मिळतील,0
सोशल स्टार प्रिया वॉरियरसाठी बंपर जाहिरात ऑफर जाहिरातीसाठी,0
सोशल मीडिया स्टार प्रिया वारियरला जाहिरातीसाठी काही उत्कृष्ट जाहिरातींचे सौदे मिळतील,0
कडवट विरोधाशिवाय प्रकल्प रद्द होणार नाही राज ठाकरेंचा सल्ला,2
कडवा विरोध केल्याशिवाय प्रकल्प रद्द होणार नाही असा सल्ला राज ठाकरे यांनी दिला,2
जोरदार विरोध केल्याशिवाय प्रकल्प रद्द होणार नाही असा सल्ला राज ठाकरेंनी दिला,2
कडाडून विरोध केल्याशिवाय ही योजना रद्द होणार नाही असा सल्लाही राज ठाकरेंनी दिला,2
राष्ट्रवादीला विरोध कायम राहिल पंकजा मुंडे,2
राष्ट्रवादीचा विरोध कायम राहणार  पंकजा मुंडे,2
राज्यात मुदतीआधीच उडणार निवडणुकांचा बार पाहा स्पेशल रिपोर्ट,2
मुदतीआधीच राज्यात उडणार निवडणुकीचा बार पाहा स्पेशल रिपोर्ट,2
मुदतीपूर्वीच राज्यात निवडणुकीचा हंगाम उडणार स्वतंत्र अहवाल पहा,2
मुदतीपूर्वीच राज्यातील निवडणुकीचा ज्वर उडणार पाहा स्पेशल रिपोर्ट,2
मुदतीपूर्वीच राज्यात निवडणुकीचा बार उडणार पाहा स्पेशल रिपोर्ट,2
कॅमेरा तंत्र विकसित करून मराठमोळ्या भारतीयानं पटकावला ऑस्कर,0
कॅमेरा तंत्रज्ञान विकसित करून मराठमोळा भारतीय ऑस्कर जिंकला,0
कॅमेरा तंत्रज्ञान विकसित केल्याबद्दल मराठमोळा भारतीय ऑस्कर जिंकला,0
चव्हाणांची जीभ घसरली मोदी आणि फडणवीसांची लघवी करणाऱ्या व्यक्तीशी तुलना,2
चव्हाण यांनी जीभ घसरली मोदी आणि फडणवीस यांची तुलना लघवी करणाऱ्या व्यक्तीशी केली,2
मोदी आणि फडणवीस यांची तुलना लघवी करणाऱ्या माणसाशी करत चव्हाण यांनी जीभ घसरली,2
चव्हाण यांनी जीभ घसरली आणि मोदी आणि फडणवीस यांची तुलना लघवी करणाऱ्या माणसाशी केली,2
अहमदनगरमध्ये भीषण अपघातात 4 भाविक ठार,2
अहमदनगरमध्ये भीषण अपघातात 4 भाविकांचा मृत्यू,2
अहमदनगरमध्ये झालेल्या भीषण अपघातात चार भाविकांचा मृत्यू झाला,2
नगर नाशिकच्या नेत्यांना धक्का आता मराठवाड्याला मिळणार हक्काचं पाणी,2
नगर नाशिकच्या नेत्यांना धक्का आता मराठवाड्याला मिळणार हक्काचे पाणी,2
नगर नाशिकच्या नेत्यांना धक्का आता मराठवाड्याला योग्य पाणी मिळणार,2
नगर नाशिकच्या नेत्यांना धक्का आता मराठवाड्याला हक्काचे पाणी मिळणार आहे,2
नाशिक शहरातील नेत्यांना धक्का बसला आहे आता मराठवाड्याला त्याचे हक्काचे पाणी मिळणार आहे,2
राष्ट्रवादीला धक्का भुजबळांचे आणखी एक समर्थक शिवसेनेत,2
राष्ट्रवादीला धक्का भुजबळांच्या आणखी एका समर्थकाचा शिवसेनेत प्रवेश,2
राष्ट्रवादीला हादरा भुजबळांच्या आणखी एका समर्थकाने शिवसेनेत प्रवेश केला,2
राष्ट्रवादीला धक्का आणखी एका भुजबळ समर्थकाचा शिवसेनेत प्रवेश,2
झाडावर सापडला तरुणाचा मृतदेह,2
एका तरुणाचा मृतदेह झाडावर आढळून आला,2
तरुणाचा मृतदेह झाडावर आढळून आला,2
एका तरुणाचा मृतदेह झाडात आढळून आला,2
सहकारमंत्री सुभाष देशमुखांना धक्का फसवणूक केल्याप्रकरणी मुलावर गुन्हा दाखल,2
सहकारमंत्री सुभाष देशमुख यांची फसवणूक केल्याप्रकरणी मुलाविरुद्ध गुन्हा दाखल करण्यात आला आहे,2
सहकार मंत्री सुभाष देशमुख यांची फसवणूक केल्याप्रकरणी मुलाविरुद्ध गुन्हा दाखल करण्यात आला आहे,2
सहकार मंत्री सुभाष देशमुख यांनी मुलाविरुद्ध फसवणुकीचा गुन्हा दाखल केला आहे,2
सहकारमंत्री सुभाष देशमुख यांची दिशाभूल केल्याप्रकरणी मुलाविरुद्ध गुन्हा दाखल करण्यात आला आहे,2
VIDEO  राम कदमांच्या त्या विधानावर काय म्हणाल्यात पंकजा मुंडे,2
VIDEO राम कदमांच्या त्या वक्तव्यावर काय म्हणाल्या पंकजा मुंडे,2
Video राम कदमांच्या आ जाहिरातीवर पंकजा मुंडे काय म्हणाल्या,2
Video राम कदमांच्या आ वक्तव्यावर पंकजा मुंडे काय म्हणाल्या,2
VIDEO राम कदमांच्या तो वक्तव्यावर पंकजा मुंडे काय म्हणाल्या,2
पुरस्कार परत करणारे साहित्यिक गणेश देवींना जीवे मारण्याची धमकी,2
पुरस्कार परत करणाऱ्या साहित्यिक गणेश देवी यांना जीवे मारण्याची धमकी देण्यात आली होती,2
पुरस्कार परत करणारे साहित्यिक गणेश देवी यांची प्रकृती धोक्यात आली आहे,2
पुरस्कार परत करणाऱ्या साहित्यिक गणेश देवी यांच्या जीवाला धोका निर्माण झाला आहे,2
बक्षीस परत करणाऱ्या गणेश देवी या पत्राच्या माणसाला जीवे मारण्याची धमकी देण्यात आली होती,2
VIDEO  धावत्या ट्रकखाली त्याने दिले झोकूनथरकाप उडवणारे दृश्य सीसीटीव्हीत,2
VIDEO धावत्या ट्रकखाली वाकून त्याने सीसीटीव्हीमध्ये दिलासादायक दृश्य,2
व्हिडिओ तो चालत्या ट्रकखाली अडकला आणि सीसीटीव्हीमध्ये एक थंड दृश्य दिले,2
व्हिडिओ त्याने चालत्या ट्रकखाली सीसीटीव्हीमध्ये एक थंडगार दृश्य दिले,2
VIDEO त्याने सीसीटीव्हीमध्ये एक थंडावा देणारा सीन दिला आहे चालत्या ट्रकखाली झुकत आहे,2
मराठवाड्याला वेगळं करणार्‍यांचं थोबाड फोडीन चंद्रकांत खैरे,2
I will crush those who separate Marathwada  Chandrakant Khaire,2
मराठवाड्याचे विभाजन करणाऱ्यांना मी ठेचून काढेन  चंद्रकांत खैरे,2
मराठवाडा वेगळा करणाऱ्यांना मी पायदळी तुडवीन  चंद्रकांत खैरे,2
Aplastaré a los que separan a Marathwada  Chandrakant Khaire,2
कार्यकर्त्यांसाठी छगन भुजबळ यांनी केलं पहिलं ट्विट,2
छगन भुजबळ यांनी कार्यकर्त्यांसाठी पहिले ट्विट केले,2
छगन भुजबळ यांनी कार्यकर्त्यांना पहिले ट्विट केले,2
लवकरच संपूर्ण महाराष्ट्रात होणार हेल्मेट सक्ती  दिवाकर रावते,2
संपूर्ण महाराष्ट्रात लवकरच हेल्मेट सक्ती करणार  दिवाकर रावते,2
संपूर्ण महाराष्ट्रात लवकरच हेल्मेट सक्ती करणार  दिवाकर राऊते,2
महाराष्ट्रात लवकरच हेल्मेट अनिवार्य होणार  दिवाकर रावते,2
रेवदंडा समुद्र किनार्‍यावर त्या व्हेलमाशाचा अखेर मृत्यू,2
ती व्हेल अखेर रेवदंडा समुद्रकिनाऱ्यावर मरण पावली,2
रेवदंडा समुद्रकिनारी ती व्हेलचा मृत्यू झाला,2
ती व्हेल अखेर रेवदंडा समुद्रकिनाऱ्यावर मरण पावते,2
टोलच्या नावाखाली बेकायदा मायनिंगचा घाट,2
टोलच्या नावाखाली अवैध उत्खननाचा घाट,2
टोलच्या नावाखाली बेकायदेशीर खाण घाट,2
अखेर मच्छीमारांनी समुद्रातलं उपोषण सोडलं,2
अखेर मच्छीमारांनी समुद्रात उपोषण सोडले,2
अखेर मच्छीमारांनी समुद्रातील उपोषण सोडले आहे,2
राज्यात 22 जिल्ह्यात पर्जन्यमानात 60 टक्के घट ,2
राज्यातील 22 जिल्ह्यांत पावसात 60 टक्के घट,2
राज्यातील 22 जिल्ह्यांमध्ये 60 टक्के पाऊस कमी,2
रिओ पॅरालिम्पिक  भालाफेकमध्ये देवेंद्र झाझरियानं पटकावलं सुवर्णपदक,1
रिओ पॅरालिम्पिक देवेंद्र झाझरियाने भालाफेकमध्ये सुवर्णपदक जिंकले,1
रिओ पॅरालिम्पिक देवेंद्र जझारियाने भालाफेकमध्ये सुवर्णपदक जिंकले,1
रिओ पॅरालिम्पिक भालाफेकीत देवेंद्र जझारियाला सुवर्णपदक,1
घुमाचं असंही पसायदान,0
हाही घुमाचा परिणाम,0
घुमाचाही हा परिणाम आहे,0
शेतकरी संपाचा हाॅटेल व्यावसायिकांना फटका भाज्यांचे भावही कडाडले,2
शेतकरी संपाचा फटका हॉटेल व्यावसायिकांना बसला भाज्यांचे भावही वाढले,2
शेतकरी संपाचा फटका हॉटेल व्यावसायिकांना बसला असून भाजीपाल्याचे दरही वाढले आहेत,2
शेतकरी संपाचा फटका हॉटेल व्यावसायिकांना बसला भाजीपाल्याचे दरही वाढले,2
ग्रेट भेटमध्ये अंजली भागवत  भाग 4,2
अंजली भागवत द ग्रेट व्हिजिट  एपिसोड 4 मध्ये,2
अंजली भागवत द बिग व्हिजिट  एपिसोड 4 मध्ये,2
मुंबईत भाजपचा महिला मेळावा या आहेत आजच्या 5 मोठ्या बातम्या,2
मुंबईत भाजपची महिला सभा आजच्या 5 मोठ्या बातम्या,2
मुंबईत भाजप महिलांची बैठक आजच्या 5 मोठ्या बातम्या,2
मुंबईत भाजप महिला मेळावा या आहेत आजच्या 5 मोठ्या बातम्या,2
जिंदगी की यही रित है अंशुलानं साजरा केला जान्हवीचा वाढदिवस,0
ही आहे जगण्याची पद्धत अंशुला सेलिब्रिटी जान्हवीचा वाढदिवस,0
जिंदगी की ये रिथ है अंशुलाने साजरा केला जान्हवीचा वाढदिवस,0
जिंदगी की यही रीत है ¡अंशुला सेलेब्रा एल कम्प्लेनोस डी जान्हवी,0
ऐश्वर्याला पितृशोक कृष्णराज राय यांचं निधन,0
ऐश्वर्या कृष्णराज राय यांच्या निधनाबद्दल शोक व्यक्त केला,0
कृष्णराज रॉय यांनी ऐश्वर्या यांच्या निधनाबद्दल शोक व्यक्त केला,0
ब्रिटिश एअरवेज वर्णव्देषीत्यांच्यावर बहिष्कार टाका  ऋषी कपूरचा संताप,2
ब्रिटिश एअरवेज वर्णद्वेषी बहिष्कार टाका ऋषी कपूर यांचा रोष,2
ब्रिटिश एअरवेज वर्णद्वेषी आहे त्यांच्यावर बहिष्कार टाका ऋषी कपूर संतापले,2
वर्णद्वेषी ब्रिटिश एअरवेज बहिष्कार टाका देम द फ्युरी ऑफ ऋषी कपूर,2
फँटमची झलक,0
फँटमची एक झलक,0
फँटम चे दृश्य,0
भूत वर एक नजर,0
टायगर जिंदा हैच्या शूटसाठी मशीन गनचा वापर,0
टायगर जिंदा हैच्या शूटिंगसाठी मशीनगनचा वापर,0
टायगर जिंदा हैच्या चित्रीकरणासाठी मशीनगनचा वापर,0
हा पाहा रजनीकांतअक्षय कुमारच्या 20 सिनेमाच्या मेकिंगचा व्हिडिओ,0
रजनीकांतअक्षय कुमारच्या 20 च्या मेकिंगचा हा व्हिडिओ आहे,0
असा आहे रजनीकांतअक्षय कुमारचा 20 व्हिडिओ मेकिंग,0
हा आहे रजनीकांतअक्षय कुमार स्टारर 20 चा मेकिंग व्हिडिओ,0
रजनीकांतअक्षय कुमार यांच्या 20च्या मेकिंगचा हा व्हिडिओ आहे,0
पुणे फेस्टिव्हलचा तडका  खुळा नादलावणीचा ,0
पुणे फेस्टिव्हलचा तडका मोकळा आवाज लावणीचा,0
पुणे फेस्टिव्हल तडका मोकळा आवाजलावणी,0
पुणे फेस्टिव्हल तडका उघडा आवाजखट्याळ,0
पुणे तडका महोत्सव मोकळा आवाज वृक्षारोपणाचा,0
शूटिंग वर्ल्डकपमध्ये अपूर्वी चंदेलाचा विश्वविक्रमी सुवर्णवेध,1
नेमबाजी विश्वचषकात अपूर्वी चंदेलाचे विश्वविक्रमी सुवर्णपदक,1
अपूर्वी चंडेलाने नेमबाजी विश्वचषकात विश्वविक्रमी सुवर्णपदक जिंकले,1
नेमबाजी विश्वचषकात अपूर्वी चंडेलाच्या नावावर जागतिक विक्रमी सुवर्णपदक,1
अपूर्वी चंदेलाने नेमबाजी विश्वचषकात विश्वविक्रमी सुवर्णपदक मिळवले,1
ती गाडी भंगारात गेली दमानियांना हवी असेल तर दान देऊ एकनाथ खडसे,2
ती गाडी भंगारात पडली दमानियांना हवी असेल तर देऊ  एकनाथ खडसे,2
ती गाडी रद्द झाली दमानियांना हवी असेल तर देऊ  एकनाथ खडसे,2
ती गाडी रद्द झाली शोषितांना हवी असेल तर देऊ  एकनाथ खडसे,2
ती गाडी स्क्रॅप झाली दमानियांना हवी असेल तर देऊ  एकनाथ खडसे,2
त्यांनी कर्णबधिरांना बोलतं केलं,2
त्याने बधिरांना बोलायला लावले,2
डोंबिवली हे सगळ्यात घाणेरडं शहर नितीन गडकरी,2
Dombivli is the dirtiest city  Nitin Gadkari,2
डोंबिवली हे सर्वात अस्वच्छ शहर  नितीन गडकरी,2
Dombivli es la ciudad más sucia  Nitin Gadkari,2
हेलन यांची आगळी दिवाळी,0
हेलनला दिवाळीच्या शुभेच्छा,0
Phillies Dooley A आहे,0
आघाडीच्या राजकारणात काँग्रेसराष्ट्रवादी हे तर आता जुळे भाऊ – अजित पवार,2
आघाडीच्या राजकारणात काँग्रेसराष्ट्रवादी आता जुळे भाऊ  अजित पवार,2
आघाडीच्या राजकारणात काँग्रेसराष्ट्रवादीला आता जुळे भाऊ आहेत  अजित पवार,2
आघाडीच्या राजकारणात काँग्रेस राष्ट्रवादी आता जुळे भाऊ  अजित पवार,2
साहेब प्यायला पाणी नाही पिकं जळाली आता आम्ही काय करायचं ,2
साहेब प्यायला पाणी नाही पिके जळून गेली आता आपण काय करावे,2
साहेब प्यायला पाणी नाही पीक जळाले आता आपण काय करावे,2
काँग्रेसचा हा नेता झळकला भाजपच्या पोस्टरवर,2
भाजपच्या पोस्टरवर काँग्रेसचा हा नेता,2
भाजपच्या पोस्टरवर काँग्रेस नेते हा,2
भाजपच्या पोस्टरमध्ये सापडला काँग्रेसचा हा नेता,2
भाजपच्या पोस्टरवर काँग्रेस नेता हा दिसला,2
सोशल मीडियावरील दीपवीरचे रोमँटिक चॅट वाचले का,0
सोशल मीडियावर दीपवीरच्या रोमँटिक गप्पा वाचल्या का,0
तुम्ही सोशल मीडियावर दीपवीरच्या रोमँटिक गप्पा वाचल्या आहेत का,0
नांदेडमधले शेतकरी जाणार संपावर,2
नांदेडमधील शेतकरी संपावर जाणार आहेत,2
नांदेडमध्ये शेतकरी संपावर,2
नांदेडमध्ये शेतकरी संपावर जाणार आहेत,2
नांदेडचे शेतकरी संपावर,2
ऊसदरवाढ आंदोलनामुळे कामगारांवर उपासमारीची वेळ,2
ऊस दरवाढीच्या आंदोलनामुळे मजुरांवर उपासमारीची वेळ आली आहे,2
उसाचे दर वाढल्याने मजुरांवर उपासमारीची वेळ आली आहे,2
उसाच्या दरवाढीवरून झालेल्या गदारोळामुळे कामगारांवर उपासमारीची वेळ आली आहे,2
एटीएममध्ये खडखडाटनागरिक संतप्त,2
एटीएममध्ये खडखडाट नागरिक संतप्त,2
एटीएमवर हाणामारी संतप्त नागरिक,2
एटीएममध्ये हुल्लडबाजी नागरिकांचा संताप,2
एटीएम खडखडाट संतप्त नागरिक,2
VIDEO  मुळा धरणातून पाणी निघालं तहानलेल्या जायकवाडीकडे,2
VIDEO  मुळा धरणातून तहानलेल्या जायकवाडीसाठी सोडले पाणी,2
Video मुळा धरणातून तहानलेल्या जायकवाडीसाठी सोडले पाणी,2
VIDEO मुळा धरणातून तहानलेल्या जायकवाडीसाठी सोडले पाणी,2
मुंबईसह राज्यात पावसाची दमदार एंट्री,2
मुंबईसह राज्यात पावसाची दमदार एन्ट्री,2
मुंबईसह राज्यात मुसळधार पाऊस पडत आहे,2
मुंबईसह राज्यात जोरदार पाऊस सुरू आहे,2
मुंबईसह राज्यात पावसाची जोरदार आवक,2
भारिप बहुजन महासंघ निवडणुकीनंतर वंचित आघाडीत विलीन होणार,2
भारिप बहुजन महासंघ निवडणुकीनंतर वंचित आघाडीत विलीन होणार आहे,2
प्रणिती शिंदेंचं न्यायभवनासमोर आंदोलन,2
प्रणिती शिंदे यांचे न्यायालयासमोर आंदोलन,2
प्रणिती शिंदे यांचे न्यायालयासमोर निदर्शने,2
छेड काढणाऱ्यांना मुलींनीच दिला चोप पोलीस स्टेशनला नेऊन पोलिसांसमोरही धुतले,2
मुलींनी छेडछाड करणाऱ्यांना चोप दिला पोलिस ठाण्यात नेऊन पोलिसांसमोरच धुलाई,2
मुलींनी छेडछाड करणाऱ्यांना चोप दिला पोलिस ठाण्यात नेले आणि पोलिसांसमोर त्यांची धुलाई केली,2
मुलींनी छेडछाड करणाऱ्यांना चापट मारली आणि पोलीस ठाण्यात नेले आणि पोलिसांसमोर त्यांची धुलाई केली,2
मुलींनी शिवीगाळ करणाऱ्यांना चोप दिला पोलिस ठाण्यात नेले आणि पोलिसांसमोर त्यांची धुलाई,2
संघ विचाराच्या प्रचारासाठी आता सोशल मीडियाचा वापर,2
संघविचारांच्या प्रचारासाठी आता सोशल मीडियाचा वापर,2
आता संघ विचारांच्या प्रचारासाठी सोशल मीडियाचा वापर करत आहे,2
सामाजिक विचारांच्या प्रसारासाठी आता सोशल मीडियाचा वापर,2
संघविचाराच्या प्रचारासाठी आता सोशल मीडिया वापरत आहे,2
मुंबईअहमदाबाद हायवेवर भीषण अपघात तिघांचा जागीच मृत्यू,2
मुंबईअहमदाबाद महामार्गावर भीषण अपघात तिघांचा जागीच मृत्यू झाला,2
या फोटोत आक्षेपार्ह काय आहे,1
या फोटोबद्दल आक्षेपार्ह काय आहे,1
सुबोध लोकमान्य टिळकांच्या भूमिकेत,0
Subodh in the role of Lokmanya Tilak,0
लोकमान्य टिळकांच्या भूमिकेत सुबोध,0
Subodh en el papel de Lokmanya Tilak,0
परभणी इथे चार शेतकऱ्यांनी विष घेण्याचा केला प्रयत्न प्रकृती चिंताजनक,2
परभणी येथे चार शेतकऱ्यांनी विष प्राशन करण्याचा प्रयत्न केला त्यांची प्रकृती चिंताजनक आहे,2
परभणीत चार शेतकऱ्यांनी विष पिण्याचा प्रयत्न केला असून त्यांची प्रकृती चिंताजनक आहे,2
परभणीत चार शेतकऱ्यांनी विष प्राशन करण्याचा प्रयत्न केला असून त्यांची प्रकृती चिंताजनक आहे,2
महागाईविरोधात राष्ट्रवादी पुन्हा रस्त्यावर सुप्रिया सुळेंना अटक आणि सुटका,2
महागाईविरोधात राष्ट्रवादी पुन्हा रस्त्यावर सुप्रिया सुळेंना अटक करून सोडले,2
महागाई विरोधात पुन्हा रस्त्यावर उतरलेल्या राष्ट्रवादी काँग्रेसच्या सुप्रिया सुळे यांना अटक करून सोडा,2
महागाईविरोधात राष्ट्रवादी पुन्हा रस्त्यावर उतरली सुप्रिया सुळेंना अटक करून सोडण्यात आले,2
औरंगाबाद महापालिकेत एमआयएमच्या नगरसेवकांचा राडा,2
औरंगाबाद महापालिकेत एमआयएम नगरसेवकांचे आंदोलन,2
औरंगाबाद महापालिकेत एमआयएम नगरसेवकांनी आंदोलन केले,2
एमआयएमच्या नगरसेवकांनी औरंगाबाद महापालिकेत ठिय्या आंदोलन केले,2
औरंगाबाद महानगरपालिकेवर एमआयएम नगरसेवकांचे आंदोलन,2
राणींशी खास बातचीत,0
राण्यांशी खास संवाद,0
राण्यांशी खास बातचीत,0
CCTV नवी मुंबईत भर रस्त्यात व्यापाऱ्याची हत्या व्हिडीओ व्हायरल,2
CCTV  नवी मुंबईतील भर रोडवर व्यापाऱ्याची हत्या व्हिडिओ व्हायरल,2
CCTV  नवी मुंबईतील भर रोडवर एका व्यावसायिकाची हत्या व्हिडिओ व्हायरल झाला आहे,2
CCTV  नवी मुंबईच्या भर रोडवर व्यापाऱ्याची हत्या व्हिडिओ व्हायरल,2
CCTV नवी मुंबईतील भर रोडवर व्यापाऱ्याची हत्या व्हिडिओ व्हायरल,2
ठिगळं लावलेली मराठी अस्मिताराज ठाकरेंचं नवं व्यंगचित्र,2
Thigal Laveli Marathi AsmitaRaj Thackerays new cartoon,2
तीगल लावली मराठी अस्मिताराज ठाकरे नवीन व्यंगचित्र,2
थिगल लावेली मराठी हे अस्मिताराज ठाकरे यांचे नवीन व्यंगचित्र आहे,2
मराठी अस्मिताराज ठाकरे घेऊन आले ला नुएवा कॅरिकेचर डे थिगल,2
 या टीव्हीस्टार अभिनेत्रीने हॉट बिकनीतले फोटो केले शेअर,0
 या टीव्ही स्टार अभिनेत्रीने हॉट बिकिनी फोटो शेअर केले आहेत,0
 या टीव्हीस्टार अभिनेत्रीने हॉट बिकिनी फोटो शेअर केले आहेत,0
इरफानच्या तब्येतीत सुधार लवकरच भारतात परतणार,0
इरफानच्या प्रकृतीत सुधारणा होत असून तो लवकरच भारतात परतणार आहे,0
इरफानच्या प्रकृतीत सुधारणा होत असून तो लवकरच भारतात परतणार आहे,0
इरफानच्या प्रकृतीत सुधारणा होत असून तो लवकरच भारतात परतणार आहे,0
मधुबालाचा शेवट जवळ आल्यावर किशोर कुमारनं केली अंतिम इच्छा पूर्ण,0
जसजसा मधुबालाचा अंत जवळ येतो तसतसे किशोर कुमार त्याची शेवटची इच्छा पूर्ण करतात,0
