headline,label
भाजपविरोधातील नाराजीवरून उद्धव ठाकरे शरद पवारांना भेटले ,2
नवीन वर्षांच्या शुभेच्छा देण्याचा अमृता फडणवीसांचा हटके अंदाज,2
हरियाणाची छोरी मानुषी छिल्लर बनली मिस इंडिया वर्ल्ड,0
सनी लिओनची ही गुपितं तिच्या बायोपिकमध्येही नाही दाखवणार,0
Ranji Trophy  विदर्भाला सलग दुसऱ्यांदा विजेतेपद सौराष्ट्रचे स्वप्न भंगले,1
अंगणवाडी सेविकांचा आज राज्यभर महामोर्चा,2
यंदा बळीराजाच्या घरीही नवे कपडे आणि फटाके ,2
उडता पंजाबचं नवं गाणं  इक कुडी इक दिन,0
टी20 सामन्यात आॅस्ट्रेलियाकडून भारताचा पराभव,1
कमलनाथ ते महाराष्ट्र केसरीपर्यंतच्या सगळ्यात महत्त्वाच्या बातम्या,2
कर्जमुक्ती द्यासत्तेतून बाहेर पडून पाठिंबा देऊ उद्धव ठाकरे,2
अजित पवारांनी ओढावून घेतली विदर्भवाद्यांची नाराजी नंतर सारवासारव ,2
या अभिनेत्रीमुळे विकी कौशलहरलीन सेठीच्या नात्यात दुरावा,0
चंद्रपुरात चक्क शौचालयांचीच चोरी,2
नारायण राणे भूकंप घडवणार हाती कमळ धरणार ,2
क्लासचालकानेच दिली दुसऱ्या संचालकाच्या हत्येची सुपारी,2
फिल्म रिव्ह्यु  एक तारा,0
महात्मा जोतिबा फुले आणि सावित्रीबाईंना मरणोत्तर भारतरत्न द्यावा,2
लोणाद्राचे शहीद जवान सुमेध गवई अनंतात विलीन,2
पाहा बॉलिवूडच्या ड्रामा क्वीन,0
पाथर्डी तिहेरी हत्याकांड प्रकरणी आरोपपत्र दाखल,2
राज्य अडकलंय स्वाईन फ्लूच्या विळख्यात,2
पाकिस्तानने आशियाई खेळात किती पदकं मिळवली माहीत आहे का,1
मुंबईपुणे एक्स्प्रेस वेवर उद्यापासून दुरुस्ती,2
पुणे सातारा महामार्गावर भीषण अपघात 4 जण गंभीर जखमी,2
म्हाडाच्या घरांवर 47 टक्क्यांपर्यंत सूट मुंबईत सव्वा कोटीचं घर मिळणार 82 लाखात,2
शेतकरी संपावर तोडगा काढण्यासाठी अण्णा हजारे मध्यस्थी करायला तयार,2
  झी पुरस्कारांच्या नामांकन पार्टीत पाठकबाईंचा सुंदर अंदाज पहा,0
चंद्रपुरच्या जंगलात तरुणाईची श्रमसंस्कार छावणी,2
इन्शाल्ला 10 वर्षांनी सलमानभन्साळीला मिळालं एकत्र यायचं निमित्त,0
Kader Khan मुंबईतील साबू सिद्दीकी कॉलेजमधील शिक्षक ते बॉलिवूडचा व्हिलन असा होता कादर खान यांचा प्रवास,0
सेलिब्रिटींनी केलं मतदान,0
उत्तराखंडमध्ये महाडच्या यात्रेकरूचा मृत्यू,2
कारवाई थांबवण्यासाठी आयुक्तांना फोन करणारा तो नेता कोण ,2
टॉक टाइममध्ये श्री आणि जान्हवी,0
राज्य सरकारने राजीनामा द्यावा फडणवीस,2
विदर्भवाद्यांचा गडकरींच्या घरावर मोर्चा श्रीहरी अणे मात्र गैरहजर,2
हाॅलिवूड बाॅलिवूड ( 4 फेब्रुवारी ),0
अशा मंत्रिपदावर मी लाथ मारीनएकनाथ खडसे,2
PHOTO  हृतिकच्या बर्थडे पार्टीला सुझॅनची हजेरी घटस्फोटानंतरही असं आहे मैत्रीचं नातं,0
बुलेट ट्रेन मुंबईहून चंद्रपूरला का नेली नाहीशरद पवार,2
विसर्जनावेळी किरकोळ वादातून तिघांना जिवंत जाळण्याचा प्रयत्न एकाला अटक,2
आमिरच्या वक्तव्यावर बॉलिवूडकर काय म्हणाले  वाचा एकाच पेजवर,0
काँग्रेसच्या प्रदेशाध्यक्षपदी अशोक चव्हाणांची वर्णी ,2
मराठी तरूणांनो जीव गमावू नका तुमची वाट पाहणारं घरी कुणीतरी आहे   राज ठाकरे,2
सेनेचा सरकारविरोधात पवित्रा म्हणजे बनाव मलिक,2
उदे गं अंबे उदेतुळजापूर कोल्हापूरात भक्तांचा महापूर,2
आजार बरे होतात म्हणून घालीन लोटांगण,2
उडता पंजाब वादाच्या भोवर्‍यात,0
सलमाननं बहिणीसाठी असा निवडला नवरा,0
Sonali Bendre कर्करोगाबद्दल लिहिली ही भावनिक पोस्ट,0
आमदार प्रणिती शिंदेंसह 31 जणांवर गुन्हा दाखल,2
मरणाने केली सुटका तरीही माणुसकीने छळले,2
नीटचा पेपर आता पंतप्रधानांकडे ,2
खासदार खैरेंशी पंगा घेतल्यानेच रामदास कदमांनी औरंगाबादचे पालकमंत्रिपद गमावले ,2
आयुक्त तुकाराम मुंढेंकडून नाशिक महापालिकेचा अर्थसंकल्प सादर,2
मरणानेही छळले 12 मृतदेह डंपिंग ग्राऊंडमध्ये गाडले ,2
राज्य सरकारने हिरावला मुक्या जनावरांचा घास ,2
VIDEO  काय म्हणतोय शाहरुख खान आपल्या लाडक्या लेकीबद्दल,0
मेळघाटात बिबट्याचा कालव्यात बुडून मृत्यू,2
रणजीत कर्नाटक चॅम्पियन महाराष्ट्राच्या स्वप्नांचा चक्काचूर,1
या कलाकारांना डान्स शिकवणाऱ्या अभिजीत शिंदेने केली आत्महत्या,0
गप्पा विजय गटलेवारशी (भाग  2 ),2
नितीन आगे हत्याकांड प्रकरणाचा खटला फार्स्ट ट्रॅक कोर्टात,2
उद्धव ठाकरे आणि नारायण राणे एकाच व्यासपीठावर,2
डॉक्टरांना आता जेनेरिक औषधांची नावंही लिहून देणं बंधनकारक,2
 पण कोणी त्यांना ओळखलंच नाही ,0
छेडछाडीचा जाब विचारण्यास गेलेल्या तरुणासह काकावर प्राणघातक हल्ला,2
राष्ट्रवादीच्या बदामराव पंडित यांचा शिवसेनेत प्रवेश,2
पोलीस असल्यांचं सांगून प्रेमीयुगुलांना लुटणारी टोळी जेरबंद,2
महाआघाडीत जागांची रस्सीखेच राजू शेट्टींचा सहा जागांवर दावा,2
निवडणुकीत काँग्रेसराष्ट्रवादीसोबत जाणार का राज ठाकरेंनी केला खुलासा,2
गुरुनाथशनायाच्या लग्नाचे विधी सुरू होतात आणि अचानक,0
तब्बल 100 वर्षांनंतर सिंधुदुर्गात आढळले 2 दुर्मिळ निळे देवमासे,2
एसटीच्या तिकीट दरात 18 टक्के वाढ,2
झीरो फ्लॉप झाल्यामुळे किंग शाहरुख खान डिप्रेशनमध्ये ,0
महाराष्ट्र देशात रुग्णाला असंही हॉस्पिटलमध्ये न्यावं लागतं ,2
अजितदादांचा तोल सुटला अन् नको ते बोलले ,2
सोलापुरात नामांतराच्या वादामुळे शिवा संघटनेने पुकारला बंद,2
राज्य सरकारकडून नगराध्यक्षांना विशेष अधिकार बहाल ,2
भाजप शिवसेनेची साथ सोडणार नाहीपृथ्वीराज चव्हाण,2
लंकेचा वाजला डंका भारताने 168 रन्सने हरवलं,1
आज भारतपाकिस्तान मैदानएजंग ,1
महाराष्ट्र रजनी चुकीच्या ठिकाणीच  आग विझली आता राजकारण पेटलं,2
#बाप्पामोरयारे  अंबानींच्या घरच्या गणपतीला लोटलं बाॅलिवूड,0
आधार कार्डची नोंदणी आता गॅस वितरकाकडे,2
ज्येष्ठ अभिनेते मधुकर तोरडमलांची ही अखेरची इच्छा जॉनने केली पूर्ण,0
नारायण राणेंच्या भाजप प्रवेशाबाबत सस्पेन्स कायम ,2
कोकण आणि मराठवाड्यात पावसाची शक्यता चक्रीवादळानं बदलली दिशा,2
INDAUS  टी20 आणि वनडे संघाची घोषणा पंतराहुलचे पुनरागमन,1
गरुडा एअरवेज भारतात का असू शकत नाही भागवत,2
Year Ender 2018  इंजिनियर असलेल्या गायत्री दातारला करायचा आहे हा ड्रीमरोल,0
Video  सहा महिन्यानंतर दीपिकाची गुड न्यूज पहा रणवीर काय म्हणतोय,0
पोलीस दलात खळबळ #MeToo प्रकरणी IPS अधिकाऱ्यावर गुन्हा दाखल,2
टीपी2 मल्टिप्लेक्समध्ये रिलीज होण्यावरुन प्रश्नचिन्ह कायम,0
फेसबुकमुळे 11 वर्षांनंतर झाली दोन भावांची भेट ,2
दिलखुलास सोनम,0
बीड पोटनिवडणुकीसाठी प्रीतम मुंडेंनी भरला उमेदवारी अर्ज,2
पिकं गेली जनावरं मेली घरं पडलीआता पुढं काय,2
काँग्रेसच्या स्वाती येवलुजे कोल्हापूरच्या नव्या महापौर शिवसेनेनेही दिला पाठिंबा,2
यापूर्वी वर्ल्डकपमध्ये या संघांनीही खेळण्यास दिला होता नकार,1
औरंगाबादमध्ये मित्रासोबत फिरायला गेलेल्या तरुणीवर सामूहिक बलात्कार,2
तुघलकी निर्णय विद्यार्थिनींनी कोणत्या रंगाची अंतर्वस्त्रे घालावीत हेही ठरवणार शाळा,2
पांड्याराहुलशी बोलणं सोडाच पण एकत्र प्रवासही करणार नाही,1
मुंबई इंडियन्सच्या जेतेपदाचं जोस बटलरने सावरिया स्टाईलमध्ये केलं सेलिब्रेशन,1
विंडीजला हरवून भारताचं मायभूमीत विजयाचं शतक पूर्ण,1
पाकिस्तानी मॉडेल कंदील बलोचची भावाने केली हत्या,0
काबाडकष्ट करुन थकलेले हात आता गिरवतायत बाराखडी,2
असं होतं मुख्यमंत्र्यांचं अपघातग्रस्त हेलिकाॅप्टर,2
फ्लॅशबॅक 2014  बॉलिवूड डायरी,0
सोलापूरमध्ये खासगी बस नदीपात्रात कोसळून 8 ठार,2
महालक्ष्मीच्या संवर्धनाला रविवारचा मुहूर्त पुरातत्त्व खात्याचे पथक रवाना,2
सागर शेजवळ खूनप्रकरणातील फरार आरोपी अटकेत,2
राज्य सरकारी कर्मचाऱ्यांचे अच्छे दिन महागाई भत्त्यात 4 टक्के वाढ,2
पश्चिम महाराष्ट्र देवस्थान समितीची एसआयटीकडून होणार चौकशी,2
एक्स्प्रेस वेवर 22 फेब्रुवारी ते 11 मार्च ब्लॉक वाहतूक जुन्या मार्गावर,2
जव्हार कुपोषणाच्या विळख्यात गेल्या 9 महिन्यांत 37 बालकांचा मृत्यू,2
नगर  महिला कुस्तिपटूचा श्रीपाद छिंदमने केला पराभव,2
VIDEO डान्सबारवरची बंदी उठवण्यासाठी मुख्यमंत्र्यांनी केलं डील,2
बाॅलिवूड स्टार्सनी बाप्पाचं स्वागत केलं जल्लोषात,0
बीसीसीआय क्लीन बोल्ड चौकशी समिती अवैधच ,1
वाघिणीला जेरबंद करण्यासाठी आणलेल्या चार हत्तींना परत पाठवणार,2
म्हणून शिखर धवनसाठी ही कसोटी ठरू शकते शेवटची,1
गुरुजी रजेवर गेले विद्यार्थीच गुरुजी झाले ,2
36 वर्षांनंतर भारतीय महिला हॉकी टीमची ऑलिम्पिकमध्ये एंट्री,1
पंकज भुजबळांनी घेतली मातोश्रीवर उद्धव ठाकरेंची भेट,2
छान किती दिसते फुलपाखरू जान्हवी कपूरचा बटरफ्लाय लुक व्हायरल,0
नाणार प्रकल्पासाठी मुख्यमंत्र्यांचा उद्धव ठाकरेंना फोन मन वळवण्याचा प्रयत्न,2
ग्रेट भेटमध्ये अंजली भागवत  भाग 5,2
कोकणातील भाजप नेत्यामुळे शिवसेना आक्रमक मुख्यमंत्र्यांना थेट वाजपेयी सरकारची आठवण,2
पोस्टाच्या पाकिटावर सचिनचा फोटो ,1
विरूष्काच्या लग्नातला वाद अखेर चव्हाट्यावर,0
आज देशभरात 127व्या जयंतीनिमित्त महामानवाला अभिवादन,2
उर्मिलाची न्यू इनिंग,0
साताऱ्यात अनोखे रक्षाबंधन बहिणीने स्वतःची किडनी भावाला देऊन वाचवले प्राण,2
एकेकाळचे कट्टर वैरी असलेल्या जैनांना खडसेंनी भरवली भजी,2
विद्या बालन साकारणार सर्वात प्रभावी पंतप्रधानांची भूमिका,0
भारतपाकिस्तान सीरिजचा निर्णय नाही ,1
क्रिकेट वर्ल्डकपचा भारताचा पहिला सामना 5 जून 2019ला,1
#पेनकिलर  सदाभाऊंचे काय होणार,2
उल्हासनगर हादरले११ वर्षाच्या मुलाची गळा चिरून निर्घृण हत्या,2
पाठवा तुमच्या बाप्पाचे फोटो,2
शिवस्मारकाच्या जाहिरातीवर आकस्मिकता निधीतून ८ कोटींचा खर्च,2
महाड दुर्घटना  सहाव्या दिवशी एकही मृतदेहाचा शोध नाही,2
भारत वि न्यूझिलंड दुसऱ्या वन डेत पैसे घेऊन पिच तयार केल्याचा आरोप,1
महेंद्रसिंह धोनी वर्ल्ड कपमध्ये खेळण्याची शक्यता,1
ओवेसींच्या वक्तव्यानंतर राष्ट्रवादीच्या हालचाली भुजबळांची भारिपसोबत बैठक,2
या विचित्र सवयीमुळे सारा अली खाननं मागितली रणवीर सुशांतची माफी,0
Videos  समोर आला एमएस धोनीचा रिटायरमेन्ट प्लॅन करणार हे विशेष काम,1
गणेश विसर्जन  मुंबईपुण्यात या मार्गावर प्रवास टाळा ,2
विरू इज बॅक सेहवागची डोपिंग समितीत निवड,1
औरंगाबादचे पोलीस आयुक्त सक्तीच्या रजेवर मुख्यमंत्र्यांची घोषणा,2
सरकारला पुन्हा मावळ करायचा का राजू शेट्टी,2
एक्स्प्रेसवे नव्हे स्लो वे तिसर्‍या दिवशीही ट्रॅफिक जाम,2
अंडरवर्ल्ड डॅान दाऊदची प्रेमकहाणी आता रुपेरी पडद्यावर,0
अर्थमंत्री अजित पवार आज मांडणार हंगामी अर्थसंकल्प,2
नाद खुळा कोल्हापूरच्या गणेश माळीने पटकावले ब्राँझ मेडल,1
मराठा मोर्चातील काकासाहेब शिंदे मृत्यू प्रकरणी तहसीलदार आणि पोलीस निरीक्षक सक्तीच्या रजेवर,2
कलर्स स्क्रीन अ ॅवॉर्डस्‌चा जलवा,0
पार्थ पवारांच्या उमेदवारीची चर्चा अखेर पवारांच्या बैठकीत झाला अंतिम निर्णय,2
विद्याची मराठमोळी अदा,0
भारताची स्टार टेनिसपटू सानिया मिर्झा होणार आई,1
विरोधी पक्षनेतेपदावर दावा करणार तटकरे,2
संसाराशी दोन हात करणाऱ्या रणरागिणीच्या जिद्दीची कहाणी,2
स्पेशल रिपोर्ट  मुख्यमंत्री पाडताय ओबीसी नेत्यांमध्ये फूट ,2
आंबेनळी अपघात प्रकाश सावंत देसाई सक्तीच्या रजेवर,2
Live cricket score India  Australia 3rd Test Day २ दुसऱ्या दिवसाच्या शेवटी ऑस्ट्रेलिया ८ ० भारताने ४४३ वर केला डाव घोषित,1
यंदा पाऊस साधारण चलन तुटवडाही कायम  भेंडवळच्या घटमांडणीची भविष्यवाणी,2
सेल्फी विथ स्टुडंट निर्णय तूर्तास स्थगितIBNलोकमतच्या बातमीचा दणका,2
अल्पवयीन विद्यार्थांना घेऊन आंदोलन केल्यामुळे कोल्हापुरच्या 80 शिक्षकांवर गुन्हे दाखल,2
राजना आगामी निवडणुकीत मोदी लाट कळेल फडणवीस,2
मोठी दुर्घटना टाळण्यासाठी पायलटनं स्वीकारला मृत्यू,2
मराठा आरक्षण टिकवण्यासाठी मोठं पाऊल सुप्रीम कोर्टात कॅव्हेट दाखल,2
मुलाच्या वाढदिवशीच शहीद संदीप जाधव यांना अखेरचा निरोप,2
महाराष्ट्रापासून विदर्भ वेगळा होऊ देणार नाही  उद्धव ठाकरे,2
लोकसभा निवडणूक 2019  जालना मतदारसंघामध्ये कधी होणार मतदान,2
पावसाचा ठाण्याला जोरदार फटका,2
युतीसाठी मुख्यमंत्र्यांनी थेट गाठलं मातोश्री निर्णय मात्र गुलदस्त्यात,2
श्रीरामपूरमध्ये हॉटेलला लागलेल्या आगीत दाम्पत्याचा मृत्यू,2
सुमन कल्याणपूर यांच्याशी सुरेल गप्पा,0
प्रचाराचा हटके फंडाएसटीत प्रचाराची टींग टींग ,2
धुळ्यात अशोक चव्हाणांसमोरच काँग्रेस कार्यकर्त्यांची हाणामारी,2
राणेंचा पलटवार पराभव राष्ट्रवादीमुळेच ,2
जितेंद्र आव्हाडांनी घेतली अरूण परेरांची भेट,2
नेमाडे म्हणतात बारावीनंतर मुलगा मुर्ख बनतो,2
IPL स्पॉट फिक्सिंग प्रकरणात सुप्रीम कोर्टाचा श्रीनिवासन यांना दणका,1
मिलिंदअंकिताचे हे फोटो सोशल मीडियावर होतायेत व्हायरल,0
VIDEO  शेतकऱ्यांचा संताप मोदींनंतर आता फडणवीसांना 310 रुपयांची मनीऑर्डर,2
आज आरक्षणाच्या चर्चेसाठी मुख्यमंत्र्यांनी बोलावली सर्वपक्षीय गटनेत्यांची बैठक,2
दीपिका पदुकोण आणि रणबीर पुन्हा एकदा येतायत जवळ,0
प्रेयसीच्या जाचाला कंटाळून तरुणाची आत्महत्या,2
नवनीत कौर यांचं जात प्रमाणपत्र रद्द,2
कृपाशंकर सिंह यांच्या विरोधात गुन्हा दाखल,2
पालघर पोटनिवडणुकीत शिवसेनेच्या अमित घोडांचा दणदणीत विजय,2
पाकनं कुलभूषण जाधवांची हत्याही केली असू शकते  उज्ज्वल निकम,2
विक्रांत सरंजामेचं गुपित ईशा घरी कधी सांगणार,0
या मोठ्या सिनेमाच्या रिमेकमध्ये शाहरुखसलमान एकत्र,0
मोहम्मद शमीच्या गाडीला अपघात डेहराडूनमध्ये उपचार सुरू,1
उत्सव मामिचा,0
राज्याचा १२वी निकाल ८८४१ टक्के कोकण विभाग अव्वल यंदाही मुलींची बाजी,2
ज्योतिष परिषद 2019  राज ठाकरेंचं भविष्य काय,2
अमिताभच्या नातीचे हे फोटोज पाहून तुम्ही जान्हवी सुहानाला विसरून जाल,0
भारतीय व्हॉलीबॉल टीमची खेळाडू होती बॉलिवूडची ही अभिनेत्री,0
घटस्फोटानंतर चार वर्षांनी हृतिकनं लिहिली सुझानला इमोशनल पोस्ट,0
मान्सूनला लेटमार्क महाराष्ट्रात उशिरा येणार ,2
मुंबईसह कोकणात येत्या 48 तासात मुसळधार पाऊस,2
बीडमध्ये गोपीनाथ मुंडेंविरोधात सुरेश धस रिंगणात,2
अचानक ऋषी कपूर यांनी का केलं भट्ट कुटुंबाचं कौतुक,0
बाजीच्या सेटवर हिराला झाली दुखापत पण,0
नवरी नटली तिरंदाजी केली नंतर बोहल्यावर चढली ,2
ड्रेनेजमधील पाण्याचा उपसा करणे जीवावर बेतले शिर्डीतील दोन शेतकऱ्यांचा मृत्यू,2
दारूच्या कंपनीतील ५ हजार टन मक्क्याने भरलेल्या टाकीत पडून मुलाचा मृत्यू,2
आयुष्मान खुरानाच्या बायकोला पुन्हा झाला कॅन्सर लिहिली इमोशनल पोस्ट,0
बंदुक्यातल्या शशांक शेंडेंचा डोरल्या आगळा वेगळा,0
सचिन देशातला सर्वात श्रीमंत क्रिकेटपटू,1
टोलनाक्यांवर वाहनांची नोंद ठेवण्यासाठी यापुढे सरकारी यंत्रणामुख्यमंत्री,2
मल्टिप्लेक्सवाले बाजू उद्या फक्त दगडू आणि प्राजू ,0
या ३ मुंबईकरांचाच क्रिकेटच्या दुनियेत दबदबाधरू शकणार नाही कुणीही हात,1
आता इटालियन कुत्रे घेणार त्या नरभक्षक वाघिणीचा शोध,2
#BabyMirzaMalik  सानियाशोएबच्या घरी आला नवा पाहुणा,1
सलमान खानच्या आईनं मागितली ही खास भेट,0
क्रांतीज्योती सावित्रीबाई फुलेंना गुगलची डुडलद्वारे आदरांजली,2
सबनीसांचं मुख्यमंत्र्यांना निमंत्रण मुख्यमंत्री जाणार की नाही ,2
एल्गार परिषदेच्या आयोजनात माओवाद्यांचा सहभाग स्पष्ट रवींद्र कदम,2
महाराष्ट्रदिनानिमित्त न्यूज18 लोकमतचा खास ‘ऑडिओ शो’ मुख्यमंत्री देवेंद्र फडणवीस यांची मुलाखत,2
रस्त्यावर खड्डे खणले तर गणेश मंडळावर फौजदारी गुन्हा पुणे पालिका आयुक्तांचा इशारा,2
हत्याकांडाने पुन्हा हादरलं नगर भांडण सोडवण्यासाठी गेलेल्या तरुणालाच संपवलं,2
गोष्ट चिरेबंदी वाड्याची,0
उद्धव ठाकरे मोहन भागवतांच्या भेटीला,2
मुख्यमंत्र्यांच्या नागपुरात भाजप पदाधिकार्‍याची गुंडगिरी प्राध्यापकाची पेटवली कार,2
हा तर पिंक इफेक्ट  अमिताभ बच्चन,0
#MustWatch आजचे हे 5 ट्रेंडिंग व्हिडिओ पाहिलेत का,2
गणवेशावरुन शिक्षिका रागावल्यानं विद्यार्थिनीची आत्महत्या,2
रामदेव बाबांच्या पतंजलीला मिहानमध्ये 355 एकर जागा गडकरींची घोषणा,2
विशेष  सनी पवारची आॅस्करवारी,0
मिताली राजला वगळल्यावर सौरव गांगुलीला आठवला आपला दुर्दैवी भूतकाळ,1
हाऊसफुल4 सिनेमा पुन्हा वादात शूटिंगवेळी महिला डान्सरसोबत छेडछाड,0
सोलापूर लोकसभा  भाजपची धुरा दोन देशमुखांकडे अन् उमेदवार ठरता ठरेना,2
मराठवाड्यातील कॉलेज विद्यार्थ्यांना मोफत एसटीचा प्रवास,2
मृत्यूशी झुंज अपयशी त्या तरुणाचा मृत्यू,2
कोल्हापूरच्या शाहू टोलनाक्याजवळ गावठी बॉम्बस्फोट,2
आज नवी मुंबईसोलापुरात #एकमराठालाखमराठा,2
पाण्यावरून लातूरसोलापूरमध्ये वाद पेटला,2
स्मारकाऐवजी गडकिल्ल्यांच्या संवर्धनासाठी खर्च करा राज ठाकरे,2
मारवाड अश्वांची अशीही घोडदौड,2
नांदेडमध्ये उद्धव ठाकरेंसमोरच सेना नेत्यांमध्ये बाचाबाची ,2
कोल्हापूरच्या अंबाबाईसमोर झहीरसागरिका नतमस्तक,2
नरेंद्र मोदींबद्दल कंगना रणौतने केले मोठे वक्तव्य,0
मुंडेंची एक रात्र चारा छावणीतली ,2
ढिंच्याक पूजावर झाली पोलीस केस,0
चंद्रपूरमधील गुलवाडे रुग्णालयात गॅसगळती गरोदर महिलांना बाहेर काढण्यात यश,2
दारिद्र्य रेषेखालच्या दीड कोटी कुटुंबांना मिळणार गॅस कनेक्शन ,2
Birthday Special  सदमा ते विश्वरूपम कमल हासन बाॅक्स आॅफिसवर हिट,0
ज्ञानोबांच्या पालखीचं जेजुरीकडे प्रस्थान,2
दादा भविष्यात एकत्र आलो तर राज्यात गंमत करू महायुतीचे नेते राष्ट्रवादीच्या व्यासपीठावर,2
महेश शहाचं महाराष्ट्र कनेक्शन 13 हजार कोटींत 5 जणांची संपत्ती ,2
अरेरे माघार घेताना उमेदवार लहान मुलासारखे रडले,2
खा नाना पटोलेंनी थेट मोदींवर शरसंधान साधल्याने भाजपमध्ये खळबळ ,2
या ड्रेसमुळे आलिया का होतेय सोशल मीडियावर ट्रोल ,0
उन्हाचा चढला ‘पारा’ तापमानानं गाठली चाळीशी,2
आदित्य ठाकरेंच्या या वक्तव्यामुळे युतीच्या राजकारणाला मिळाले नवे वळण,2
दिल्लीत धोनी उतरलेल्या हॉटेलमध्ये आग आगीत क्रिकेट किट जळून खाक,1
कोल्हापूर  महालक्ष्मी मंदिरातील किरणोत्सवास प्रारंभ,2
वाटचाल एका जिद्दीची (भाग  1),2
यंदा सरासरीपेक्षा कमी पाऊस पडणार स्कायमेटचं भाकित,2
अमरावतीत तिरंगी  राणा विरुद्ध अडसूळ विरुद्ध देवपारे ,2
ठुमरीची राणी गिरीजा देवी काळाच्या पडद्याआड,0
ज्येष्ठ पुरातत्त्व शास्त्रज्ञ डॉ मकेढवळीकर कालवश,2
नागराज मंजुळेंची संपूर्ण मुलाखत,0
शांततेनं लढत राहू विचारांची लढाई लढू निखिल वागळे,2
काँग्रेसला 174 जागा आणि सन्मानपूर्वक आघाडी हवी पाटील,2
VIDEO  दुष्काळाची दाहकता शेतकऱ्यानं दोन एकर केळीच्या बागेवर फिरवला ट्रॅक्टर,2
सियाचीनमध्ये झालेल्या हिमस्खलनात सातार्‍याचे सुनिल सुर्यवंशी शहीद,2
विक्रम कोठारींच्या संपत्तीवर सीबीआयचे छापे 800 कोटींचा कर्ज घोटाळ्याचा आरोप,2
धोनीला बदलावी लागणार आपली बॅट पण का ,1
अन् माधुरीला अश्रू अनावर झाले,0
निर्घृण हत्या आणि तपास असा होता दाभोळकरांच्या हत्येनंतरचा घटनाक्रम,2
पुण्यात मराठी चित्रपटाची उपेक्षा सिंबामुळे भाईला मिळत नाही थिएटर,0
बिग बींच्या त्या ट्विटमुळे सगळे संभ्रमात,0
महागुरूंचा असाही एक सोहळा,0
कोर्टाचा भाजपला दणका रेश्मा भोसलेंना कमळ देण्यास नकार,2
विकृत शिक्षक गजाआड विद्यार्थिनीला नोटबुकमध्ये लिहून द्यायचा अश्लिल शब्द,2
प्रभा अत्रे पालिकेवर नाराज स्वरभास्कर नाकारला,2
अभिमन्यू करण्याचा प्रयत्न केला जातोय पंकजा मुंडेंचा थेट आरोप,2
श्रीसूर्याचा गंडागुंतवणूकदारांचे पैसे देण्यास नकार,2
भारताची धावपटू ललिता बाबरचं आव्हान संपुष्टात,1
राॅयल चॅलेंजर्सनं उघडलं विजयाचं खातं पंजाबवर शानदार विजय,1
धक्कादायक मराठवाड्यात 11 महिन्यांत 781 शेतकऱ्यांच्या आत्महत्या,2
एअरलिफ्टची पहिली झलक,0
माधुरी दीक्षितच्या बकेट लिस्टचा टीझर लाँच,0
ह्रतिकचा शानदार परफॉर्मन्स,0
राज्यातील 14 सिंचन प्रकल्पांच्या 94 निविदा रद्द,2
रणबीरआलिया आणि जान्हवीचा येतोय ट्रॅंगल,0
सिंहगड संस्थेनं पगार थकवले म्हणून शिक्षकांचं धरणं आंदोलन,2
विराट कोहलीला चिंता चौथ्याची,1
सायना नेहवालच्या लग्नाच्याच दिवशी पीव्ही सिंधूचा नवा विक्रम,1
अहमदनगरचं काय होणार विखे पाटलांच्या दिल्लीत बैठका,2
कुंभकर्णालाही आत्महत्या करावीशी वाटेल इतक्या वर्ष काँग्रेस सरकार झोपलं  सुधीर मुनगंटीवार,2
कॅन्सरवर मात करत नाशिकच्या नमिता कोहक ठरल्या मिसेस युनिव्हर्स,2
‘सनातन’वर बंदी घालण्यावरून काँग्रेसमध्येच बेबनाव,2
सासवडजवळ पोलिसांच्या गाडीला अपघात 3 पोलिसांचा मृत्यू,2
मुंबई गोवा महामार्गावर बसची इनोव्हाला धडक एक ठार,2
वाडकरांच्या गाण्याची मेजवानी,0
कर्जमाफीत आम्ही नाही तुम्हीच गोंधळ घातलायदेशमुखांनी फोडलं मीडियावर खापर,2
जस्टीन बिबरच्या लाईव्ह काॅन्सर्टची झलक (व्हिडिओ),0
करिना कपूर जिमला जाताना कॅमेऱ्यात कैद Photos व्हायरल,0
जल्लोष रंगसंगीत एकांकिकांचा,0
SPECIAL REPORT  राजकारण नको आधी पाकला धडा शिकवा सर्वपक्षीयही एकवटले,2
कमल हसनच्या विश्वरुपम 2चं पोस्टर रिलीज,0
नांदूरमध्यमेश्वर धरणावर तरुणाची जीवघेणी स्टंटबाजी,2
सरकार 3 7 एप्रिलऐवजी 12मे रोजी होणार रिलीज,0
आणि उमेशने तेजश्रीला एप्रिल फूल बनाया,0
काकडेंचा सर्व्हे खरा ठरतो दानवे पराभूत होतील  खोतकर,2
VIDEO  संशयाचं भूतऔरंगाबादेत जमावाकडून महिलेसह दोघांना बेदम मारहाण,2
