headline,label
ಚಿತ್ರೀಕರಣ ಮುಗಿಸಿದ ರೇಸ್3 ಚಿತ್ರತಂಡ,0
ಮೊಟೊ ಜಿ6 ಮೊಟೊ ಜಿ6 ಪ್ಲೇ ವಿಶೇಷತೆಗಳು ಇಲ್ಲಿದೆ,2
ದಕ್ಷಿಣದಲ್ಲಿ ರಾಜಮೌಳಿ ಉತ್ತರದಲ್ಲಿ ರಾಜ್ಕುಮಾರ್ ಹಿರಾನಿ,0
ತೆಲುಗು ಹಾಗೂ ಕನ್ನಡದಲ್ಲಿ ` ಹಳ್ಳಿ ` ಸಿನೇಮಾ ಸಿನಿಮಾಗೆ ಆ್ಯಕ್ಷನ್ ಕಟ್ ಹೇಳಲಿರುವ ತೆಲುಗಿನ ನಿರ್ದೇಶಕ ಹರಿಕೃಷ್ಣ,0
ವಾವ್ಹ್ ಈ ಸ್ಮಾರ್ಟ್ಫೋನ್ನ್ನು ನೀವು ಯಾವ_ವಿಧದಲ್ಲಿ ಬೇಕಾದರೂ ಮಡಚಬಹುದು,2
ಗೂಗಲ್ನಲ್ಲಿ ಪ್ರಧಾನ-ಮಂತ್ರಿ ಮೋದಿ ಸಂಗತಿ,2
ಅರ್ಜುನ್ ಸರ್ಜಾ ವಿಪರೀತವಾದ # MeToo ಎಂದಿದ್ದಕ್ಕೆ ಶ್ರುತಿ ಹರಿಹರನ್ಗೆ ಜನಿಸಿದ ಪ್ರತಿಫಲವೇನು ಗೊತ್ತಾ,0
ಬೆಂಗಳೂರಿನ ಚಿತ್ರಮಂದಿರಗಳಲ್ಲಿ ಅಬ್ಬರಿಸಿದ ಕೆಜಿಎಫ್ ಅಭಿಮಾನಿಗಳು,0
ವಿದೇಶಕ್ಕೆ ತೆರೆಳಲು ರಜೆ ಕೋರಿ ಜೋಧ್ಪುರ ನ್ಯಾಯಾಲಯಕ್ಕೆ ಸಲ್ಮಾನ್ ಅರ್ಜಿ,0
2018ರ ಹಿನ್ನೋಟ ಕ್ರೀಡಾ ಲೋಕದಲ್ಲಿ ಈ ಆಸಾರ ಭಾರತದ ಪ್ರಯತ್ನ ಏನು,1
ಏಷ್ಯಾ ಕಪ್ 2018 ಬಲಿಷ್ಠ ಭಾರತಕ್ಕೆ ಕ್ರಿಕೆಟ್ ಶಿಶುಗಳ ಸವಾಲ್,1
( LIVE ಸಿಂಹ ಐಪಿಎಲ್ 2018 ಡೆಲ್ಲಿ_ನಗರ ಡೇರ್ ಡೆವಿಲ್ಸ್ ಚೆನ್ನೈ ಸೂಪರ್ ಕಿಂಗ್ಸ್ ಡೆಲ್ಲಿಗೆ XXXIV ರನ್ಗಳ ಯತೇಷ್ಟ ಕೃತಕಾರ್ಯ,1
ಈ ಸಾಪ್ತಾಹ ಗಲ್ಲಾ ಪೆಟ್ಟಿಗೆಯಲ್ಲಿ ‘ಸ್ಟಾರ್ ವಾರ್’ ಕ್ರಿಸ್ಮಸ್ ಹಬ್ಬಕ್ಕೆ ಪ್ರೇಕ್ಷಕರಿಗೆ ರಸದೌತಣ,0
ಐಪಿಎಲ್ 2018 ರಾಯಲ್ ಚಾಲೆಂಜರ್ಸ್ ಹಾಗೂ ಕೋಲ್ಕತ್ತಾ ನೈಟ್ ರೈಡರ್ಸ್ ಪಂದ್ಯಗಳ ಮಧ್ಯಮ ಚಿತ್ರಗಳು,1
ಸಂಗೀತ್ ಕಾರ್ಯಕ್ರಮದಲ್ಲಿ ಪ್ರಿಯಾಂಕಾನಿಕ್ ಹೆಜ್ಜೆ ಹಾಕಿದ್ದು ಅದೇ_ಬಗೆಯಲ್ಲಿ,0
ರೊಮ್ಯಾಂಟಿಕ್ ವೆಕೇಷನ್ ಮುಗಿಸಿ ಬಂದ ರಣವೀರ್ದೀಪಿಕಾ ಮಹಾಸಭೆ,0
ಸುಲಕ್ಷಣ ನಗುವಿನ ಸುಶಾಂತ್ ಸಿಂಗ್ ಅವರ ಹಸ್ತ-ಪ್ರತಿ ಹೇಗಿದೆ ಗೊತ್ತಾ,0
‘ಜನವರಿ 15’ ರಂದೇ ಸಿಡಿಯುತ್ತೆ ಕೊಹ್ಲಿ ಬ್ಯಾಟ್ನಿಂದ ವರ್ಷದ ಮೊದಲ ಸೆಂಚುರಿ ಏನಿದರ ವಿಶೇಷ,1
ಪ್ರೋ ಕಬಡ್ಡಿ ಬೆಂಗಳೂರಿಗೆ ಹನ್ನೊಂದನೆಯ ಗೆಲುವು ಪ್ಲೇ ಆಫ್ನತ್ತ ಬುಲ್ಸ್ ಸಮೂಹ,1
ಫುಲ್ ಪೈಸಾ ವಸೂಲ್ ಸೇಲ್ ರಿಲಯನ್ಸ್ ಫ್ರೆಶ್ ಪ್ರಯೋಗ ಸ್ಮಾರ್ಟ್ನಲ್ಲಿ ಯಥೇಷ್ಟವಾಗಿ ಆಫರ್,2
ಬಿಗ್ ಬಾಸ್ ಗತಿ ಹೊಂದಿಕೆ ವ್ಯಾಯಾಮ ನಡೆಸುತ್ತಿದ್ದಾರೆ ಈ ನೇಗಿಲಯೋಗಿ,0
ಜಪಾನ್ನ ನಂ ಒಂದು ಬ್ರಾಂಡ್ ‘ಶಾರ್ಪ್ ಟಿವಿ’ಯ ರಾಜದೂತ ರೋಹಿತ್ ಶರ್ಮಾ,1
ಪಾಕ್ ಸ್ವಾತಂತ್ರ್ಯ ದಿನದ ಅಂಗವಾಗಿ ಆಯೋಜಿಸಿದ್ದ ಪರೇಡ್ನಲ್ಲಿ ಭಾರತೀಯ ಸಂಗೀತ ಹಾಡಿದ ಆತಿಫ್,0
CHRISTMAS 2018 ಕ್ರಿಸ್ಮಸ್ ಸಂಭ್ರಮದಲ್ಲಿ ಸಿನಿ ಹಾಗೂ ಕ್ರೀಡಾ ಜಗತ್ತಿನ ಪ್ರಮುಖರು,0
ಹಾಲಿವುಡ್ ಸ್ಟಾರ್ಗಳನ್ನೇ ಹಿಂದಿಕ್ಕಿ 2018ರ ಮೋಸ್ಟ್ ಹ್ಯಾಂಡ್ಸಮ್ ಹೀರೋ ಪಟ್ಟ ಗಿಟ್ಟಿಸಿಕೊಂಡ ಹೃತಿಕ್ ರೋಷನ್,0
ಕಾಮದೇವಿ ತೆಕ್ಕೆಗೆ ಐದು ಪಾಂಡವರು ಆರ್ ಅಶ್ವಿನ್ ಡಿಮ್ಯಾಂಡ್ ಇಲ್ಲದ ಯುವಿಯನ್ನ ಉಳಿಸಿಕೊಂಡ ಕಿಂಗ್ಸ್ ಇಲೆವೆನ್ ಪಂಜಾಬ್,1
ಕಾನನದಂತಹ ರಕ್ಷಣೆಗೆ ಸೊಂಟ ಬಿಗಿದಂತಹ ಡಿಬಾಸ್ ಚಿಕ್ಕ_ಗಿಡ ನೆಡಲು ದರ್ಶನ್ ಮನವಿ,0
ಪಾಂಡ್ಯ ರಾಹುಲ್ ವೃತ್ತಿಜೀವನಕ್ಕೆ ಕುತ್ತು ತಂದಿದ್ದಕ್ಕೆ ಅನುಗ್ರಹ ಕೇಳಿಸಿಕೊಂಡ ಕರಣ್ ಜೋಹರ್,1
ಅರ್ಜುನ್ ಇಮೇಲ್ ಹ್ಯಾಕ್ ಮಾಡಿದ್ದು ಯಾರು ಮತ್ತೆ ಸಂಕಷ್ಟಕ್ಕೆ ಸಿಲುಕುತ್ತಾರಾ ಚೇತನ್,0
ಮೀನು ಮಾರಿಕೊಂಡು ಜೀವನ ಸಾಗಿಸುತ್ತಿದ್ದ ಕೇರಳದ ಈ ಬಾಲಕಿ ಫುಲ್ ಟ್ರೆಂಡ್,2
ತಾರಾದೇವಿ ಗೊತ್ತಿರುವ ಸೋನಮ್ಆನಂದ್ ವಿವಾಹದಲ್ಲಿ ಪಾಲ್ಗೊಂಡಿದ್ದ ಬಿಟೌನ್ ಸ್ಟಾರ್ಗಳು,0
ಭರತವರ್ಷ ಹಾಗೂ ಇಂಗ್ಲೆಂಡ್ ಮಧ್ಯದ 2ನೇ ಟಿ20 ಪಂದ್ಯದ ಕೆಲ ಚಿತ್ರಪಟಗಳು,1
ಈ ಕಾಲ ಅಂಬರೀಷ್ ಇರಬೇಕಿತ್ತು ನನ್ನ ಮಗಳನ್ನು ನೋಡಬೇಕಿತ್ತು ಆಸ್ಪತ್ರೆಯಿಂದ ಮನೆಗೆ ತೆರಳುವಾಗ ಯಶ್ ಭಾವುಕ ಕರಾರು,0
ವಿವಿಧ ಪಟೇಕರ್ ವಿಪರೀತವಾದ ಧ್ವನಿ ಎತ್ತಿದ ಅಭಿನೇತ್ರಿ ತನುಶ್ರೀ ದತ್ತಾ ಪರ ಸ್ಥಿರವಾದಂತ ಬಾಲಿವುಡ್ ಬೆಡಗಿಯರು,0
ತೆಂಕಲು ಭಾರತದ ಕಲಾವಿದರನ್ನು ಪ್ರಧಾನ_ಮಂತ್ರಿ ಮೋದಿ ನಿರ್ಲಕ್ಷ್ಯ ಮಾಡಿದ್ದೇಕೆ ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ಹೀಗೊಂದು ಸಂರ್ಘಶಪೂರ್ಣ,0
ಈ ಸಲ ಕಪ್ ನಮ್ದೆ ಆಗ್ಬೇಕಾದ್ರೆ ಈ ಪಂಚ ಆಟಗಾರರು ಆರ್ಸಿಬಿ ತಂಡ ಸೇರಬೇಕು,1
ಈಶ್ವರ ಸಂಪ್ರದಾಯ ಜೀವಹೀನ ಸಮಿತಿ ಅನಾಥವಾಗಿದೆ ಅಭಿಮಾನಿಗಳ ಹೃದಯವೇ ಅತಿಹೆಚ್ಚಿನ ದಂಡಿನ_ಸ್ಥಳ ಭಾರತಿ ವಿಷ್ಣುವರ್ಧನ್ ಕಣ್ಣೀರು,0
( LIVE ) ಏಷ್ಯಾಖಂಡ ಇಂಗ್ಲೆಂಡ್ ಒನ್ ಡೇ ರೋಹಿಟ್ಕೊಹ್ಲಿ ಬೊಂಬಾಟ್ ಆಟ ಭಾರತಕ್ಕೆ 8 ವಿಕೆಟ್ಗಳ ಭರ್ಜರಿ ಜಯ,1
ನಟ ಅಪೇಕ್ಷಾ ಪುರೋಹಿತ್ ಜೋಡಿ ದಾಂಪತ್ಯದಂತ ಜೀವನಕ್ಕೆ ಕಾಲಿಟ್ಟ ನಿರ್ದೇಶಕ ಪವನ್ ಒಡೆಯರ್,0
ಕಾವೇರಿ ಶ್ರಮ ಬಗೆಹರಿಸಲು ಜನರ ಕಾಲಿನ ಚಪ್ಪಲಿಯಾಗಲು ಸಜ್ಜಾದಂತ ಕಮಲ್ ಹಾಸನ್,0
ಸಾಮಾಜಿಕವಾದಂತ ತಾಣದಲ್ಲಿ ವೈರಲ್ ಆಯಿತು ಬಾಲಿವುಡ್ ನವದಂಪತಿಗಳ ಫೋಟೋಗಳು,0
ತಂದೆಮಗನ ಬಾಂಧವ್ಯದ 102 ನಾಟ್ ಔಟ್ ಸಿನಿಮಾದ ಟ್ರೇಲರ್ ಕಟ್ಟು_ಬಿಚ್ಚುವುದು,0
ಕೊಹ್ಲಿಯನ್ನು ನನಗೆ ಸಮಾನತೆ ಮಾಡಬೇಡಿ ಎಂದ ಪಾಕ್ನ ಆಕಾಶ_ಕಾಯ ಬ್ಯಾಟ್ಸ್ಮನ್,1
ನೆನಪಿನಲ್ಲಿರುವ ಪೇಪರ್ ಸೇರಲಿದೆ ಬೆಂಗಳೂರಿನ ಶಿವ ಚಿತ್ರಶಾಲೆ ಧಿಯೇಟರ್ಗಳ ಅವನತಿಗೆ ನೆಪ ಏನಿರಬಹುದು,0
ಹೈದರಾಬಾದ್ ಅಂಗಳದಲ್ಲಿ ಇಂದಿನಿಂದ ಭಾರತವೆಸ್ಟ್ ಇಂಡೀಸ್ ನಡುವೆ ಎರಡನೇ ಲಕ್ಷಣ,1
ರಿಷಿ ಕಪೂರ್ ಈಗ ಪ್ರಿಯಾ ಪ್ರಕಾಶ್ ಅಭಿಮಾನಿ,0
ಹೆಗ್ಗಳಿಕೆ ಕನ್ನಡ ಸಿನೆಮಾ ಕಪ್ ಪ್ರತಿಯೊಬ್ಬರಿಗೂ ಧನ್ಯವಾದ ಅರ್ಪಿಸಿದ ಕಿಚ್ಚ ಸುದೀಪ್,0
ಜೀವನವೆಂಬ ಚಕ್ರವ್ಯೂಹದಿಂದ ಬಾಹ್ಯವಾದಂತಹ ಮೊದಲು ಅಂಬರೀಷರ ಸಣ್ಣಸಂಖ್ಯೆ ಅಪರೂಪದಂತ ಚಿತ್ರಗಳು,0
ಯಾವ ಮಾಡೆಲ್ಗೂ ಕಮ್ಮಿಯಿಲ್ಲ ಟೀಂ ಇಂಡಿಯಾದ ಈ ಆಲ್ರೌಂಡರ್ ಕ್ರೀಡಾಳು,1
ಏಷ್ಯನ್ ಗೇಮ್ಸ್ 2018 10ನೇ ದಿವಸ ನವ ಪದಕ ಬಾಜಿಕೊಂಡ ಭಾರತ,1
ಶನಿಕಥೆ ಧಾರಾವಾಹಿ ಇತಿಹಾಸದಲ್ಲೇ ಹಿರಿಯ ಸಂಚಲನಭಾಗ1,0
ಸ್ಮಾರ್ಟ್ಫೋನ್ ಬಳಸುವ ಮುನ್ನ ಜಾಗೃತಿ 189 10000000 ಕಳೆದುಕೊಂಡವನ ಮೊಬೈಲ್ನಲ್ಲಿತ್ತು ನಂದು ಮಿಸ್ಕಾಲ್,2
ಆಂಗ್ಲರ ನಾಡಲ್ಲಿ ಭಾರತೀಯ ಸ್ಪಿನ್ನರ್ಗಳು ಅದ್ಭುತ ಪ್ರದರ್ಶನ ತೋರಲಿದ್ದಾರೆ ಅನಿಲ್ ಕುಂಬ್ಳೆ,1
ಇಮ್ರಾನ್ ಖಾನ್ ಜೀವನದ ಈ ರಹಸ್ಯಗಳನ್ನು ಕೇಳಿದ್ರೆ ಇಂದಿಗೂ ಕ್ರಿಕೆಟ್ ವಿಶ್ವ ಬೆಚ್ಚಿ ಬೀಳುತ್ತದೆ,1
( LIVE ) ಏಷ್ಯಾ ಕಪ್ 2018 ಏಷ್ಯಾ ಕಪ್ನಲ್ಲಿ ಭಾರತ ಶುಭಾರಂಭ 26 ರನ್ಗಳ ಭರ್ಜರಿ ಜಯ,1
IL ವರ್ಷಗಳಷ್ಟು ಪುರಾತನವಾದ ಯುದ್ಧ ನೆನಪಿಸಿಕೊಂಡು ಭಾವುಕರಾದ ಬಿಗ್ ಬಿ ಅಷ್ಟಕ್ಕೂ ಆಗಿದ್ದೇನು,0
ಮಸುಕಾಗುತ್ತಿರುವ ಕನ್ನಡಿಗನ ಕ್ರಿಕೆಟ್ ಭವಿಷ್ಯ,1
ಡ್ಯಾನಿ ಬಾಯಿಲ್ ನಿರ್ದೇಶಿಸುತ್ತಿರುವ ಹೊಸದು ಬಾಂಡ್ ಫಿಲ್ಮ್ ಅನಂತರ ಸರಿ ತೆರೆಗೆ,0
ಪಾತ್ರಕ್ಕಾಗಿ ಹೊರಸು ನಟನಿರ್ದೇಶಕ ಲಾರೆನ್ಸ್ ವಿರುದ್ಧವೂ ಶ್ರೀರೆಡ್ಡಿ ಆರೋಪ,0
ಅಪಘಾತವಾದಾಗ ದರ್ಶನ್ ಜೋಡಿ ಕಾರಿನಲ್ಲಿದ್ದ ಆ ಇಬ್ಬರ ಮಾಹಿತಿ ಇಲ್ಲಿದೆ,0
ಕನ್ನಡ ಪಿಕ್ಜರ್ ಕಪ್ ಅಂತಿಮ_ನಿರ್ಣಾಯಕ_ಆಟ ಗೋಲ್ಡನ್ ಆಟವಾಡಿ ಗೆದ್ದು ಬೀಗಿದ ಗಣಿ ಟೀಂ,0
ಬಿಡುಗಡೆ ಆಯಿತು ಅಂಬಿ ನಿಂಗೆ ವಯಸ್ಸಾಯ್ತೊ ಸಿನಿಮಾದ ಆಡಿಯೋ,0
India Australia Live Cricket Score ಕೊಹ್ಲಿ ಶತಕದ ಪ್ರಕಾಶಬೀರು ಆಸೀಸ್ಗೆ ಸವಾಲಿನ ಟಾರ್ಗೆಟ್ ನೀಡಿದ ಹಿಂದೂಸ್ತಾನ,1
ಸ್ಮೃತಿಯಲ್ಲಿರುವ ಬುತ್ತಿಯಿಂದ ನೀರು ಮಾಮನ ಅಗಲಿಕೆಯ ನೋವಿನಿಂದ ಇನ್ನೂ ಹೊರಗಿನಂತ ಬರದ ಕಿಚ್ಚ,0
ಕಪಿಲ್ ಶರ್ಮಾ ಶೋನಿಂದ ನವಜೋತ್ ಸಿಂಗ್ ಸಿಧು ಔಟ್ ಈ ಬಗ್ಗೆ ಅವರಿಗೇನು ಗೊತ್ತೇ ಇಲ್ವಂತೆ,0
ಬರ್ತ್ಡೆ ಬೇಬಿ ರಶ್ಮಿಕಾಗೆ ಅಮ್ಮನಿಂದ ಸಿಕ್ಕಿತು ವಿಶೇಷ ಉಡುಗೊರೆ ರಿವೀಲಾಯಿತು ಚಿಕ್ಕಂದಿನ ಗುಟ್ಟು,0
ಕಾಲಿಗೆ ಸಮಾಧಾನವಾದಂತ ಕಚ್ಚು ಮೊದಲ ಟೆಸ್ಟ್ನಿಂದ ಶಾ ಔಟ್,1
ನೀವು ವಜ್ಜೆ ಕಳೆದು ಕೊಳ್ಳಬೇಕೆ ಪ್ರತಿ ದಿನ ಹೀಗೆ ಮಾಡಿ’ ಸಂಜನಾ ಫಿಟ್ನೆಸ್ ಮಂತ್ರ,0
ಸ್ಯಾಮ್ಸಂಗ್ ಟಿಪ್ಪಣಿ IX ಚಿತ್ರಪಟ ಲೀಕ್,2
ಅಂತರಾಷ್ಟ್ರೀಯ ಕ್ರಿಕೆಟ್ನ ಕ್ರಮಾಂಕ 1 ಪಂಗಡ ಮಾತ್ರ 77 ರನ್ಗೆ ಆಲೌಟ್,1
ಗ್ರಾಮ ಸ್ಟೈಲ್‍ನಲ್ಲಿ ಪುನೀತ್ ಗಾನ  ` ರ‍್ಯಾಂಬೋ2ಗಾಗಿ ಈಗಿನ_ಕಾಲ ನಿಯಮ,0
ಸ್ಟೀವ್ ಸ್ಮಿತ್ ಜೊತೆ ಇಡೀ ಆಸ್ಟ್ರೇಲಿಯಾ ಕಣ್ಣೀರು ಹಾಕಿದೆ ನಿಷೇಧದ ಪ್ರಮಾಣ ತಗ್ಗಿಸಿ,1
ಪ್ರಾಣ_ಬಿಡುವಂತಹ ಉಬಯ ದಿನಕ್ಕೂ ಶುರು ಕಾಶಿನಾಥ್ ಹೇಳಿದ ಆತ್ಯಂತಿಕ ಡೈಲಾಗ್ ಇದು,0
2019 ಐಪಿಎಲ್ನ III ಬಲಿಷ್ಠ ತಂಡಗಳು ಯಾವುವು ಗೊತ್ತಾ,1
‘ಚತುರ’ ಸಿನಿಮಾದಲ್ಲಿ ಪೂಜಾ ಲೋಕೇಶ್,0
ಹಿಂದೆಂದೂ ಕಾಣದ ನೋ ಬಾಲ್ ವಿಡಿಯೋ ನೋಡಿ,1
ರಷ್ಯಾದತ್ತ ಮುಖ ಮಾಡಿದ ಭಾರತೀಯ ಫುಟ್ಬಾಲ್ ಪ್ರೇಮಿಗಳು,1
ವರಥನ್ ಜಿಗ್ಞ್ಯಾಸೆ ಮೂಡಿಸುತ್ತಿರುವ ಮಲಯಾಳಂ ಚಿತ್ರದ ಟೀಸರ್,0
ಭಾರತಇಂಗ್ಲೆಂಡ್ ಟಿ20 ದ್ವಿತಿಯ ಪಂದ್ಯಕ್ಕೆ ತೆರಳುತ್ತಿರುವ ಕೊಹ್ಲಿಅನುಷ್ಕಾ ಜೋಡಿಯ ವಿಡಿಯೋ ವೈರಲ್,1
ಮನೆಕೆಲಸದಾಕೆ ಮೇಲೆ ಖಟ್ಲೆ ಬಾಲಿವುಡ್ ಕಲಾಕಾರ ಅಭಿಮುಖದ ಕೆಟ್ಟ_ಹೆಸರು ದಾಖಲಾತಿ,0
ಅಗಲಿದ ನಿರ್ದೇಶಕನಿಗೆ ಸ್ಟಾರ್ ನಟರಿಂದ ಕಟ್ಟಕಡೆಯ ನಮನ,0
Video ಫುಟ್ಬಾಲ್ ಬಿಟ್ಟು ನಾಯಿಯೊಂದಿಗೆ ಆಟವಾಡಿದ ಆಟಗಾರರು,1
ತನ್ನ ಅಯ್ಯ ಅಥವಾ ಪತಿಯ ಜೀವನಾಧಾರಿತ ಸಿನಿಮಾ_ಚಲನಚಿತ್ರ ಮಾಡಲು ಇಷ್ಟವಿಲ್ಲ ಟ್ವಿಂಕಲ್ ಖನ್ನಾ,0
‘ಬಿಗ್ಬಾಸ್’ ಮನೆಯಿಂದ ಹೊರಗಿನಂತ ನಡೆದ ದ್ವಿತಿಯ ಪ್ರತಿದ್ವಂದ್ವಿ ಇವರೇ,0
ಆ್ಯಪಲ್ನ ಮೊದಲ ಕಂಪ್ಯೂಟರ್ ಹಾರಾಜು,2
# ಕರ್ವ ಚೌತಿ ವಿಶೇಷ ದಿನದಂದು ಅನುಷ್ಕಾ ವಿರಾಟ್,1
ದರ್ಶನ್ ಜೊತೆ ಮಾಡಿದ ಬುಲೆಟ್ ಪ್ರಕಾಶ್ ಶಿವಣ್ಣದಚ್ಚು ಮನಸ್ತಾಪದ ಬಗ್ಗೆ ಹೇಳಿದ್ದೇನು,0
ಹ್ಯಾರಿಸ್ ಉತ್ತಾಧಿಕಾರಿ ನಲಪಾಡ್ ಜತೆಗಿನ ಸಂಬಂಧ ಬಹಿರಂಗವಾಗುತ್ತಿದ್ದಂತೆ ಪೂರಾಣ_ಹೇಳುವವ ಪ್ರಕಾಶ್ ರೈ ಗಪ್ಚುಪ್,0
ಬುಳುಗುಟ್ಟಿಸುವಿಕೆ ಇಡೋಕೆ ಬರುತ್ತಿದ್ದಾನೆ ಹಂಬಲ್ ಪೊಲಿಟಿಶಿಯನ್ ಟ್ರೈಲರ್ನಂತೆ ಸಿನಿಮಾವೂ ಗೆಲ್ಲುತ್ತಾ,0
53ನೇ ಪ್ರೇಮಿಗಳ ದಿನದಂದು ಪೂರಾಣ_ಹೇಳುವವ ಅಮೀರ್ ಖಾನ್ ಮಾಡಿದ್ದೇನು ಗೋತ್ತಾ,0
ಇನ್ಸ್ಟಾಗ್ರಾಮ್ನಲ್ಲಿ ನಿಮಗಿಷ್ಟದ ಸಂಗೀತವನ್ನು ಸ್ಟೋರಿಯಾಗಿ ಬಳಸುವುದು ಯಾವ_ತರಹ,2
ಶ್ರದ್ಧಾಂಜಲಿ ಸಭೆಯಲ್ಲಿ ಅಳುತ್ತಿದ್ದ ಸುಮಲತಾರನ್ನು ನಗಿಸಲು ಅಭಿಷೇಕ್ ಮಾಡಿದ್ದೇನು ಗೊತ್ತಾ,0
ಸ್ಯಾಂಡಲ್ವುಡ್ ನಟನ ವಿರುದ್ಧ ಲೈಂಗಿಕವಾದ ಕ್ರೌರ್ಯ ಮೈಲಿಗೆ ಮಾಡಿದ ನಾಯಕಿ ವಿಜಯಲಕ್ಷ್ಮೀ,0
ಜಲ್ಲಿಕಟ್ಟು ಕೆಚ್ಚು ಕ್ರೀಡೆಯಲ್ಲಿ ಕಂಡ ದೃಶ್ಯಗಳು,1
ಪ್ರಿಯಾ ವಾರಿಯರ್‌ ಕಣ್ಸನ್ನೆಗೆ ಕೊಯಮತ್ತೂರಿನ ಕಾಲೇಜ್‌ನಲ್ಲಿ ತಡೆತ ಹುಸಿಯಾದಂತ ಸಂಕೇತ,0
ಈ ಆಟಗಾರನಿರದಿದ್ದರೆ ಮೆಕ್ಸಿಕೋ ತಂಡವನ್ನು 91 ಅಂತರದಲ್ಲಿ ಸೋಲಿಸುತ್ತಿತ್ತು ಜರ್ಮನಿ,1
ನಾಯಕಿ ಶ್ರದ್ಧಾ ಕಪೂರ್ ಸ್ಟೈಲ್ ಕಾಪಿ ಮಾಡಿ ಟ್ರೋಲ್ಗೊಳಗಾದ ಆಲಿಯಾ ಭಟ್,0
ಹಾನರ್ ಡೇಸ್ ಸೇಲ್ ಹತ್ತುಕೋಟಿ ಸಾವಿರದ ಸ್ಮಾರ್ಟ್ಫೋನ್ಗೆ ಕೇವಲ 283 ರೂ,2
ನನಗೆ ಗಂಡನ ಬಗ್ಗೆ ಕೋಪವಿಲ್ಲ ವಿಚಾರಣೆಗೆ ಹಾಜರಾದ ರಾಜೇಶ್ ಧ್ರುವ ಹೆಂಡತಿ ಆಕ್ಷೇಪಣೆ,0
ಜನ್ಮ ಹಬ್ಬದ ಸಂಭ್ರಮದಲ್ಲಿ ಚಂದನವನದ ಸ್ಟಾರ್ ನಾಯಕಿ ಡಿಂಪಲ್ ಕ್ವೀನ್ ರಚಿತಾರಾಮ್,0
ಎಂಟು ಹೊತ್ತು ಎರಡು_ನೂರು ಫಿಲ್ಮೆ 10ನೇ ಬೆಂಗಳೂರು ಅಂತಾರಾಷ್ಟ್ರೀಯ ಚಲನಚಿತ್ರೋತ್ಸವಕ್ಕೆ ಚಾಲನೆ,0
ಆಫ್ಘಾನಿಸ್ತಾನ ವ್ಯಾಜ್ಯ ಟೆಸ್ಟ್ ಪಂದ್ಯಕ್ಕೂ ಮುನ್ನ ಭಾರತೀಯ ಕ್ರಿಕೆಟಿಗರಿಗೆ ಯೋ ಯೋ ಪರೀಕ್ಷೆ ಕಡ್ಡಾಯ,1
ಕೆಜಿಎಫ್ ನಂತರ ಕಿರಾತಕನ ಮೂಡು ನಡೆಯೇನು ಗೊತ್ತಾ,0
` ರಜಿನಿ ರಾಜಕೀಯದಲ್ಲಿ ಫ್ಲಾಪ್ ಆಗುತ್ತಾರೆ ರಾಜಕೀಯವಾದ ನೀಲಿ_ಮಣಿ ನಕ್ಷಾ ಬಿಡಿಸಿಕೊಳ್ಳಲು_ಬಿಡುಗಡೆ ಮಾಡಲಿ’ ತಲೈವಾಗೆ ತರಹೇವಾರಿ ಪ್ರತಿಯುತ್ಪನ್ನ  ,0
XXVII ವರ್ಷಗಳ ಬಳಿಕ ಗಳಿಸಿದಂತ ಬಾಲಿವುಡ್ನ ಅಗ್ರಜಾತನಾದ ನಟರು,0
ಮೂರನೇ ಮಗುವಿನ ಸೀಮಂತದಲ್ಲಿ ಹೆಜ್ಜೆ ಹಾಕಿದ್ದ ಟಾಲಿವುಡ್ನ ರಂಭೆ ರಂಭಾ,0
‘ಪೈಲ್ವಾನ್’ಗಾಗಿ ಕಿಚ್ಚನ ಶೃಂಗಾರ ಹೇಗಿತ್ತು ಗೊತ್ತಾ ಇಲ್ಲಿವೆ ನೋಡಿ ಫೋಟೋಗಳು,0
ಈ ಆ್ಯಪ್ ಮೂಲಕ ಓಲಾ ಕ್ಯಾಬ್ ಪುಸ್ತಕ ಮಾಡಿ 100 % ಕ್ಯಾಶ್ಬ್ಯಾಕ್ ಪಡೆಯಿರಿ,2
ಕೊಹ್ಲಿಯನ್ನು ಪಕ್ಕಕ್ಕಿಟ್ಟರೆ ಟೀಂ ಏಷ್ಯಾಖಂಡ ಕ್ರೋದ ಶೇ 50ರಷ್ಟು ಕೇವಲ ಪಾಕ್ ಕ್ರಿಕೆಟಿಗ,1
ಏಷ್ಯನ್ ಗೇಮ್ಸ್ 2018 ಹಾಕಿಯಲ್ಲಿ ಭಾರತಕ್ಕೆ ಕಂಚು ಸ್ಕ್ಯಾಷ್ನಲ್ಲಿ ಕಂದುವೆಳ್ಳ,1
ಕನ್ನಡ ರಾಜ್ಯೋತ್ಸವದಂದು ಕನ್ನಡವನ್ನು ಇಂಗ್ಲಿಷ್ನಲ್ಲಿ ಬರೆದು ಮತ್ತೆ ಟೀಕೆಗೆ ಗುರಿಯಾದ ಕಿಚ್ಚ ಸುದೀಪ್,0
Viral ಭರತ್ ಅನೆ ನೇನು ಸಿನಿಮಾದ ಯಶಸ್ಸಿನ ಉಲ್ಲಾಸ ಪತ್ನಿಗೆ ಮುತ್ತಿಟ್ಟ ನಾಟಕಕಾರ ಮಹೇಶ್ ಬಾಬು,0
