label,text
2,दक्षिण कोरिया के एक शीर्ष संसदीय समिति के सामने ये बात कही फरवरी में उत्तर ने
2,कंपनी ने इन का भी खंडन कि इस बारे में वो अपनी निजता नीति में किसी तरह बदलाव करने
1,मीडिया रिपोर्ट्स के अनुसार नीरज कुमार कि जिन पर नज़र रखी रही है सभी एक
2,पर चर्चा के दौरान लोकसभा में की नेता सुषमा स्वराज ने कि मेरे सुझाए संशोधनों के साथ
2,अमरीकी खु़फ़िया एजेंसी सीआईए के पूर्व तकनीकी सहायक स्नोडेन मंगलवार को होटल से चेक आउट किया वहाँ स
1,एनजीटी ऑडईवन फार्मूले में दो पहिया वाहनों और महिलाओं को देने पर जताई थी दि
1,इंटरव्यू लेने वाला अधिकारी कमरे में बैठा है उसके उसके नाम की लगी है जिस पर अक्ष
1,मई 2007 में शहर मक्का मस्जिद हुए विस्फोट के बाद जिन सौ मुसलमान को पुलिस ने पकड़ा
1,छात्र के पिता मोहम्मद सिद्दीक हुसैन की शिकायत पर रॉयल एम्बेसी के प्रबंधन एक अध्यापिका मुबीन
2,एंड्रयू एंडरसन ने ऑनबीट हेडफ़ोंस का तैयार किया है और इस योजना के लिए निवेश जुटाने के
1,में मंदिरों और धार्मिक स्थलों लेकिन यमुना के पर स्थित वृंदावन खास क्
1,आम आदमी पार्टी ने इस बारे में पुलिस पास शिकायत भी दर्ज कराई है हालांकि पुलिस ने किसी बड़ी घटना से
2,केट पश्चिमी लंदन के सेंट मैरी अस्पताल में शाही जन्म दियाशाही परिवार इस नए सदस्य का
2,गृह युद्ध में हताहत लोगों पर अफसोस हुए राष्ट्रपति असद ने कहा कि हर तरफ दुख और दर्द का आलम
2,तस्वीर से ज़ाहिर कि इसमें नज़र आ रहे सुअरों के चेहरों को सेंसर गया है गया हैलेकि
1,राजनीति रखने वाले लोगों को ये तो थी कि आम आदमी बड़ी तादाद में वोट मिलेंगे
1,जसवंत सिंह पार्टी से निकाले जाने का क्या है भाजपा की दिशा और के बारे क्या
2,मनमोहन सिंह भारत और पाकिस्तान के रिश्तों को जाने के लिए पाकिस्तान की सरकार के साथ
1,बलात्कार और हत्या की घटना से पुलिस हैरान और इसके कारणों का पता लगाने कोशिश कर रही हैभंडारा
1,बाबा साहेब आंबेडकर 1927 में वहां गए तो ये वहां देखीं आंबेडकर सामाजिक परिवर्तन चाहने व
2,इतना पढ़ने के बाद अगर आपके कैट का आता है तो दोबारा एक नई तरह सुपरहीर
1,पिछली में दर 44 रही जिसे आगे बढ़ाने में काफी पैदा होगीये बात साफ़ है
1,मगर अब उच्चतम न्यायालय ने कहा को लुभाने ये कोशिश स्वतंत्र और निष्पक्ष चुनाव के लिए
1,इससे 1985 में कांग्रेस 149 सीटों के बहुमत मिला उस साल मुख्यमंत्र
0,एक्शन सीन था जिसमें और अमिताभ बच्चन को एक दूसरे को घूंसे वो मुझे हैं मैं उनको
1,बार (इन विट्रो फ़र्टिलाइज़ेशन) के ज़रिए संतान पाने की कोशिश में रहने के बाद वो हिम्
1,बिहार की 10 सीटों 21 अगस्त को हुए में सीट
0,नीड्स टू बी सेड यानी कहना ज़रूरी है शीर्षक लिखी अपनी टिप्पणी में तमिल में काम करने वाली
1,कसाब पर भारत ख़िलाफ़ युद्ध छेड़ने166 लोगों हत्या में शामिल होने समेत आरोप तय किए गए
1,मौजूदा मुख्यमंत्री नरेंद्र के इसे तीखे हमले के रूप में जा रहा है राज्य वर्ष के
1,भारत के महालेखाकार और नियंत्रक के अनुसार की सरकार में दूरसंचार मंत्री रहते हुए ए राजा की वजह स
2,पुलिस के जोएन निकोल्स 1985 में लापता हुई थीं कंकाल के पकिपसी शहर में
2,इसराइल कहा है कि वह अपने सभी सैनिकों ग़जा़ से देगासंघर्षविराम को समयानुसार
2,वाइल्डवुड के अर्नेस्ट ने कहा कि पर्यटकों ने तरह के प्रदर्शन या अंडरवियर दिखाने
2,पिछले दो दशकों में ये सबसे प्रस्ताव और इन प्रस्तावों के बाद ही ओबामा और बंदूक रखने का अधिक
0,डार मोशन पिक्चर्स और ऑसम फ़िल्म्स की मिकी है एक हैकर मिकी (मनीष की इंस्पेक्टर
1,ये मौका जब बबली का नवजात शिशु है इससे पहले वो माँ तो बनी पर नियति ने हर बार उसे द
1,सूचना आयोग के इस फैसले पर राजनीतिक दलों विरोध जताया था अब भारतीय में खबरें आ रही हैं कि के
2,इस के पुरुषों से चार से ज़्यादा समय से संबंध और उन्होंने उनमें से किसी एक को चुनन
1,खबरों के मुताबिक अपनों की बुरी नज़र शिकार होने की घटनाएं राजस्थान में में आई हैं
1,कहा रहा है नितिन पटेल मंत्रालयों के बंटवारे नहीं हैं और वो वित्त मंत्रालय नहीं मिलने स
2,सरकार कहना है कि इन लोगों तरीके से जेल डाला गया या फिर जेल में उनके साथ दुर्व्यवहार ह
1,सरकार ने राज्यसभा घोषणा है मुद्दे पर सर्वदलीय बैठक बुला रही है ने यह
2,शहर के पुलिस कमिश्नर एड ने सीबीएस न्यूज़ को है कि ज़ोख़र और तमरलान सारनाएफ़ ने पुलिस पर
1,एनजीटी ऑडईवन फार्मूले में दो पहिया वाहनों और महिलाओं को देने पर जताई थी दि
2,इन महिलाओं विभिन्न अपराधों में दोषी ठहराया गया था जिनमें चरमपंथी संगठन का होना यातायात में
1,इन चारों पर सामूहिक हत्या हत्या के प्रयास अप्राकृतिक कृत्य सबूत मिटाने और डकैती के आरोप थेद
1,चुनाव की पूरी प्रक्रिया कुछ की व्यावसायिक गतिविधियों को भी देती हैलखनऊ में चुनाव
1,लेकिन कुछ लोग ऐसे हैं जिनकी रोटी ही शक पर हैपतिपत्नी का एक दूसरे शक करना मांबाप का
2,मिसीसिप्पी राज्य एक बच्ची एचआईवी वायरस के साथ पैदा हुई थी डॉक्टरों ने तुरंत इलाज उसे ए
1,ये अब्बासी नाम के एक फ्रीलांस फोटोग्राफर ने जो उस प्लेटफॉर्म पर कर र
1,शहर कराची रहने वाले इदरीस में अपनी पत्नी चार को छोड़कर भारत में
0,से हुई एक खास बातचीत में ये नहीं बताती उनके उपनाम का सही केकलां तो ह
2,विद्राहियों कब्ज़े वाले अलेप्पो में इस घटना की किसी भी ने ज़िम्मेदारी नहीं ली हैलेकिन इस
1,कुछ ऐसा ही संबंध होता है का मानें इंडिया आर्ट कला का मेल
1,दिल्ली के साकेत कोर्ट 5050 हजार के निजी मुचलके दोनों को ज़मानत दे दी हालांकि कोर्ट
1,तरहतरह हथकंडे अपनाकर पलक झपकते ही तीर्थ यात्रियों का और क़ीमती गायब कर देते हैं पुल
2,ये मामला साल 2009 का है जब जेनिफर फित्ज़गेराल्ड पूर्व बॉयफ्रैंड ने उनकी कार को कर्मचारिय
1,42 वर्षीय और लोगों का परिवार के चूल्हे पर के लिए खाना बनाने में व्यस्त ह
1,ठाकरे ने शनिवार आम सभा को संबोधित करते हुए कहा कि अजीत विभाग गृह विभाग और पुल
2,पांच दशक के की में समाप्ति के बाद ने लोकतंत्र का स्तंभ माने जाने वाले मीड
1,मामला अक्तूबर 2011 का है हैदराबाद में एक लड़के ने पहले तो फेसबुक पर राजापति नाम से एक जाली फोटो
2,तेज़ाब हमले बाद ज़िंदा लाश हूँ अनु की कहानीकुछ दिन पहले विनोदिनी नाम की ने चेन्नई में दम
2,कर्नल इनामउलरहीम ने बीबीसी बताया कि उनकी जान खतरा है और शनिवार को हथियारबंद लोगों ने उनके 19
1,गुजरात के 62 साल के मुख्यमंत्री अपने भाषणों में यह कह ही देते हैं कि उनका कोई परिवार नहीं है और गुजर
0,माई फ़ादर तक का उनका सफ़र भरा रहा हैताल दिल चाहता है बॉर्डर और हमराज़ फ़िल्में
2,नौ बच्चे मोहम्मद मूसा को हत्या की रचने पुलिस को धमकाने और काम में हस्तक्
2,जनसंख्या के नए आंकड़ों के अनुसार जापान की में 65 साल उम्र के लोग 256 फ़ीसदी
0,फ़िल्मों को लेकर भले ही विवाद रहा हो लेकिन वहाँ का जगत भारतीय सितारों लेने में हिचक
1,कुमार ने बयान कि धनतेरस पर के लोगों झाड़ू खरीदी इस झाड़ू से वे से
0,हाल ही प्रीति ज़िंटा यूएनएड्स का ‘सद्भावना दूत’ है जिसके वो भर में एचआईवी/ए
1,पर हैं ये बजट पेश करते वक्त इन आम कितना रखती है यही दो सवाल हमने
1,इसके ट्रेन के चल रहा पायलट पटरी उतर गया लेकिन उसके ठीक पीछे चल रही यात्री ट
1,फ़ायरिंग के कारण के रिशेप्शनिस्ट की मौत हो गई हमले के बाद चरमपंथी भागने में हो पुल
2,वर्ष 2009 में ईरान सरकार के खिलाफ़ फ़ेसबुक और ट्विटर पर विरोध होने के दोनों वेबसाइट में
1,केजरीवाल उत्तरपश्चिम दिल्ली लोकसभा क्षेत्र सुल्तानपुरी इलाक़े में आप उम्मीदवार राखी के
1,नीलम के से चेन्नई सहित उत्तरी तमिलनाडु के कई शहरों में किमी प्रति घंटे रफ्तार
1,बाबा साहेब आंबेडकर 1927 में वहां गए तो ये वहां देखीं आंबेडकर सामाजिक परिवर्तन चाहने व
0,मौके पर फिल्म की दीपिका पादुकोण के साथ शाहरुख़ ख़ान बीबीसी से ख़ास बातचीत फिल्मों
2,इसराइल कहा है कि वह अपने सभी सैनिकों ग़जा़ से देगासंघर्षविराम को समयानुसार
1,भाजपा ने मोदी की पटना रैली को लेकर एक एड़ी चोटी का लगा रखी है भारत के बाकी हिस्सों से कुछ अलग य
2,बीस वर्षीय नाओमी 30 दिसंबर को लॉज एवेन्यू इलाके में एक बस से उतरी तो किसी नकाबपोश ने प
2,जर्मन संसद की कृषि जानवरों के सेक्स करने वाले लोगों के कानून में ऐसे पर विच
1,राज्य आपदा प्रबंधन विभाग के से मिली जानकारी के अनुसार राज्य के अलगअलग ज़िलों में सोमवा
2,दिदीर फ्रांस्वा बताया कि पत्रकारों को एक साथ बांधा गया था और तहख़ाने में रखा
1,मंगलवार राज्य मुख्यमंत्री उमर अब्दुल्ला और गृह मंत्री चिदंबरम के हुई बैठक राज्य की
2,कंपनी स्पाइस ब्रांड से चीन में का मांस थी लेकिन इसकी जाँच में अन्य जानवरों डी
0,"ने बताया कि शाहरुख़ ख़ान ने उन्हे नींद ज़बरदस्ती जगाया था रेखा ने बताया ""एक बार हम प्लेन"
1,ऐसे तादाद कोई एक हज़ार से ज़्यादा है राजस्थान के मुख्यमंत्री अशोक गहलोत ने इस पर चिंता व्यक
1,दिल्ली विश्वविद्यालय ने ये (केंद्रीय मंत्री द्वारा सार्वजनिक न करने की) मुख्य सूचना
1,लोक के 543 सदस्यों में यूपीए को बहुमत के लिए की जरूरत है यूपीए लोक सभा में 273 सांसद हैं
1,प्रदेश को चार राज्यों में के प्रस्ताव के बाद मायावती की थीये रैली इसलिए भ
2,यह सच है कि आईएसआईएस इराक़ की बग़दाद से कुछ ही मील की दूरी पर हैबग़दाद बंदूक़ों और
1,मौसम ने इस तूफ़ान को नीलम दिया हैमंगलवार ही कांचीपुरम क्यूड्डालोर और विल्लुपुरम
1,उनका नाम था परमेश्वर नारायण हक्सर हक्सर को मई में इंदिरा प्रधान सचिव बनाया उस समय उनकी
2,वहीं अमरीकी सीनेटर जॉन और ग्राहम भी काहिरा पहुंच गए हैं और वो वहां दो तक चलने वाल
0,बॉक्स ऑफ़िस के से 2013 दीपिका पादुकोण के लिए बेहतरीन रहा फ़िल्में जैसे चेन्नई एक्सप्
1,पुलिस इस मामले की जाँच में जुटी है तक मामले में कोई गिरफ्तारी नहीं हो हैकुछ दि
0,अप्रैल अंतिम में आई टीआरपी रेटिंग्स की खींचतान ज्यादा धक्का लगा है कपिल शर्मा और
1,लेकिन बुधवार को होने वाली वोटिंग के दौरान का पक्ष या विपक्ष के साथ जाने के मुद्दे पर स्थि
2,इससे पहले बेल्स ने कोर्ट के सामने अपना अपराध स्वीकार करते था कि दुनिया में ऐसा कोई अच्छा
1,चुनाव आयोग ने समाजवादी के वरिष्ठ नेता आज़म ख़ान हटाया है और वे उत्तर प्रदेश
2,इस तरह की आईवीएफ तकनीक को का गया है इंग्लैंड ऐसी अनुमति देने वाला देश प
0,इस मौके पर खुद शर्लिन नहीं नज़र आईं मीडिया के हर सवाल का देते नज़र आए फ़िल्म के
1,कश्मीर अब चर्चा होने लगी है कि क्या कश्मीर के मामले में भारत सरकार का रवैया क
2,न्यायाधीश कहा कि को दायर की याचिका से राज्य क़ानून और
2,इलस्ट्रेटर जेपसन और लेखक माइकल कोकरात्ज़ ने इनके उपनामों के चित्र और बयां की हैंम
0,फ़िल्म नाम पहले ये नहीं रखा गया था शुरूआत इसे अमन की नाम दिया थातो
1,इसराइल ने कहा है कि वो सोमवार को में मानवीय आधार पर सात घंटे का संघर्ष विराम करेगा इसराइली सेन
2,लीयो जड़ें भारत से हैं वह मुंबई में डॉक्टर के हैं लीयो प्रधानमंत्री की रेस में र
0,लेकिन तमाम और जागरुकता अभियान बावजूद के कई कलाकार मुंबई में के दिन यानी 24
2,इस दौरान पाकिस्तान हुईं और सत्ता जनरल अय्यूब ख़ान जनरल
1,ज़ाहिर है मीडिया पर बीजेपी समर्थक बेहद खुश हैं और लगातार इससे जुड़े अपडेट्स जारी हैंवैसे ट्विटर
1,मध्य प्रदेश की व्यावसायिक नगरी इंदौर में जन्मे त्यागी ने दिसंबर 1963 को फ़ाइटर पायलट वायुसेन
1,के आम चुनाव को कई लोग इस नज़रिए से भी देख रहे हैं कि यह में विकास और समस्य
1,सामाजिक कार्यकर्ता अन्ना हज़ारे का के ख़िलाफ़ गया जन आंदोलन जैसे ही देशव्यापी होने
1,बाबर की फ़ौज को के लिए इब्राहिम लोदी की पहली क़तार प्रहार कर रहे हाथी काफी थे लेकिन
1,समाचार पीटीआई मुताबिक ने ये ग़ैरज़मानती वॉरंट सुब्रत रॉय के पेश पर
1,पहली कि के मतदाता ने पिछले एक दशक भी समय से में बनी हुई कांग्रेस पार्टी से
2,गत अप्रैल में एक न्यायाधीश ने 683 लोगों को मौत की सुनाई थी पैमाने पर हुई
2,ल्होकसेउमावे शहर शरिया क़ानून का पालन किया जाता है शहर के मेयर सुआईदी का कहना इस आदे
0,वह कहती हैं कि केवल महिलाओं की गरिमा को कम किया कलाकार खुद सेक्स ऑब्जेक्ट ब
0,लेकिन प्रियंका जैसी बड़ी सुपरस्टार होने के मानती हैं कि उन्हें इस बात का को
2,समाचार एजेंसियों पीटीआई और इटली एएनएसए मुताबिक रेंज़ी ने को) मोदी से में मसल
1,मामला रायगढ़ ज़िले कोसमंदा गांव का हैगांव के निर्मल सारथी नामक युवक दूसरी जाति की के साथ
1,राजस्थानी लोक में गहरी पैठ रखने वाले जानेमाने लेखक विजयदान देथा को लोग उनकी शैली और क
1,पुलिस क्राईम ब्रांच को इस जांच का जिम्मा सौंपा गया हैइस हादसे में लोगों की मौत है ज
1,ये कानून 35ए से है और भारत कश्मीर में लंबे समय से रह रहे लोगों को ही भ
2,फ्रांसीसी अधिकारियों का है कि लूट यह घटना सुबह कार्लटन होटल में आभूषणों की
1,पाकिस्तान की सेना ने मई 1990 से शुरुआत की थी ऐसा करके उसने भारत की सुरक्षा चुनौतियों
1,मशहूर लाइफ़ फ़िल्ममेकर के नरेश बेदी ने कि ये वाक़या तब पेश आया जब वो
1,नरेंद्र मोदी के पिछले हफ़्ते एक बयान में था कि वो अगर में आए तो इब्राहिम को पाकिस्तान
0,बीबीसी से के दौरान अदिति से पूछा गया मर्डर की हीरोइन शेरावत जब उनकी तु
1,ने कहा है घटना की फौरन तय कर के कार्रवाई की जान
0,इंडस्ट्री में साढ़े चार जीनियस हैं पीयूष मिश्राइन विषयों बीबीसी संवाददाता ने अनुराग
1,मीनाक्षी लेखी ने कहा है कि पाकिस्तान को भारत के चुनावों और लोकतांत्रिक प्रक्रिया हस्तक्षेप नह
1,गोरखा जनमुक्ति का कहना है कि अगर अलग तेलंगाना की मांग पूरी की है तो अलग गोरखालैंड
2,गिल्बर्तो वैले अमरीकी मीडिया में नरभक्षी वाले का नाम दिया गया है पिछले साल वैले की पत्नी से
2,ऐसी ख़बरें आने के बाद कि प्रकाश पार्टी सदस्य और बीना के गए हैं प्रचंड
1,पर राजनीति में डगमगाते बढ़ा रहे गाँधीनेहरू परिवार के इस उत्तराधिकारी के लिए ये आसान होगाख़
2,पैट्रिस हैवर्ट नाम के ये पर्वतारोही आख़िरी बार एक मार्च 1982 थे पैट्रिस अकेले ही
1,सुनें पूरी विवेचनातभी फ़ाइनल व्हिसिल बजती हैगोलकीपर अशोक दीवान में अपनी स्टिक देते और
2,"गन करने वाले के समूह ""डिफेंन्स की योजना कि ब्लू प्रिंट"
2,लेकिन अब यहाँ के तट पर रेत लेने वाले के प्रति लोगों में असंतो
1,भारत करीबकरीब राजनेताओं सोते हुए नाखून चबाते हुए या नाक या कान हुए या कुछ ऐसे ही
2,एफ़बीआई ने फ़ोर्ट वर्थ टैक्सस के रहने वाले एरन एलेक्सिस की कर ली है एफ़बीआई के 34
2,इनके मुताबिक़ ऑन इंटरनेशनल ट्रेड एन्डेन्जर्ड स्पिशीज़ ऑफ़ वाइल्ड एंड फ़्लोरा
0,अभिनेता संजय दत्त पर बन रही नाम की बायोपिक में मनीषा की मां का किरदार निभाने जा रही
1,वैज्ञानिकों और आज़ादी के आंदोलन चला रहे नेताओं के स्पष्ट के बावजूद ब्रिटिश दौ
1,कार्यकर्ता सिने स्टार फिर धार्मिक हर कोई इस मुद्दे पर बोल रहा हैइनमें ब
1,की लाइन के चलने से दक्षिणी दिल्ली से नोएडा जाने समय काफी कम हो जाएगा और यात्रियों रा
2,सीनेटर राजा ज़फ़र उल ने कहा कि बातचीत की पर लाने के लिए वह का प्रयास
0,"ने बीबीसी खास करते हुए ""9/11 के बाद पश्चिमी देशों और इस्लामिक भारतीय उप महाद"
1,के मुताबिक़ 2007 में राजनयिकों से दिल्ली मुलाक़ात के दौरान
1,ये अब्बासी नाम के एक फ्रीलांस फोटोग्राफर ने जो उस प्लेटफॉर्म पर कर र
2,इस को फ़ादर के नाम से जाना है और इनका तालिबान पर ख़ासा असर हैजमात
1,गुरुवार को ने राज्यों और केंद्र प्रशासित प्रदेश लक्षद्वीप 97 उम्मीदवारों के घोषित
2,राष्ट्रपति जिंगपिंग और मंत्री ली किचियांग समेत पोलितब्यूरो के के नेताओं राजधानी बी
1,इसकी चुनाव से हुई प्रदेश पार्टी कमान नरेंद्र मोदी के विश्वासपात्र अमित
2,संयुक्त राष्ट्र में अमरीकी प्रतिनिधि निक्की ने कहा संयुक्त राष्ट्र इसराइल प्रति शत्रुता दिखा
1,सब को लग रहा था कि ये एक आम उपचुनाव है जैसेजैसे दिन गया राजनीतिक खुमार
1,पश्चिम बंगाल की मुख्यमंत्री बनर्जी ने जस्टिस को उनके पद से हटाने का औपचारिक अनुरोध राष्
1,इस हेल्पलाइन पर तैनात एंटी करप्शन के अधिकारी लोगों को भ्रष्ट अफ़सरों ख़िलाफ
1,पुलिस का कहना है कि एक के आधार पर ये स्केच जारी किया गया है11 को
2,ब्रिटेन फ़्रांस चाहते हैं कि के मुद्दे परिषद में ऐसा प्रस्ताव लाया जाए
2,चीन समाचार एजेंसी मुताबिक़ शानक्सी प्रांत में 1600 से अधिक का डंक लगने हुए है
2,ये फैसला ऑस्ट्रेलियाई दिखाए गए उस वीडियो को प्रसारित करने के बाद भेड
2,समूह कहना कि मारे गए लोगों में सेना के चार जनरल भी शामिल हैंसमझा जाता है कि विस्फोटकों इमार
1,जो जैसलमेर से दूर गाँव की एक ढाणी रहते हैं वो अल्हड़ युवती की तरह
0,17 जुलाई को कोकिलाबेन अस्पताल में भर्ती कराए गए मनोज कुमार गॉल ब्लैडर में पथरी के कार्य
2,राष्ट्रपति फ्रासस्वा ओलांद ने ये बयान टिंबकटू दिया है ही सेनाओं ने
2,हिंसा प्रदर्शनकारियों ने कई बैंकों को बनायापुलिस भीड़ काबू करने के बल प्रयोग
1,उम्मीदवारों की घोषणा करते पार्टी प्रमुख मुलायम सिंह यादव ने कहा कि 78 सीटों पर विचारविमर्श के
2,उन्हें ये पुरस्कार लंदन संस्था ऑन ने दिया है जो अभिव्यक्ति की आज़ादी के लिए
2,अमरीका के निवासी जैक ब्राउन के पास आलू सलाद बनाने के लिए नहीं थे इसके लिए उन्होंने एक कि
1,मामला 14 फरवरी है और दिलचस्प बात यह है कि इस युवती के साथ कथित छेड़छाड़ हुई उत्
1,जानकार मलीण गांव में हुए इस हादसे की वजह पर्यावरण की को मानते हैंउनका है कि पहाड़ी इलाक
1,आपदा के एक महीने बाद वहां सफाई काम ही बेहद कठिन है और केदारनाथ को संवारने का आसान न
1,पुलिस ने इस घटना की की है और सीमा पर तैनात सुरक्षा जवानों दिलाया है कि भारत क़ानून
2,रिकॉर्डिंग में जज को एक लाख दस हज़ार अफगानी और महिला से शादी की मांग करते हुए जा
1,साथ ही ये भी जानने की कोशिश होगी कि वहां वायुमण्डल ख़ात्मा किस तरह से हुआइस कार्यक्रम पर चर्चा के
1,सूचना अधिकार तहत मिली जानकारी के अनुसार जनवरी 2011 से लेकर फरवरी 2012 तक प्रधानमंत्री मनमोहन सिंह
1,उनके इस बयान को भाजपा की तरफ से प्रधानमंत्री के उम्मीदवार नरेंद्र मोदी पर हमला माना जा रहा हैये ब
2,इस खोज अभियान की कर रहे सेवानिवृत्त एयर चीफ मार्शल एंगस ह्यूस्टन कहा ओशियन शील्ड जलपोत
2,लेकिन ने ये बताने में जताई कि कितने लोगों मौत हुई है वाको पुलिस स्टेशन के
2,में बताया गया है चरमपंथियों ठिकानों पर रात चली छापेमारी मुख्यतः वजीरिस्तान क
2,इस टीवी शो में चुना गया यह ‘राष्ट्रपति’ केवल प्रतीकात्मक हैजाने माने टीवी चैनल मअन इस
2,जॉर्डन में के खिलाफ बम विस्फोट की साजिश रचने का है और उनके वकीलों का दावा था कि वहां
2,फ़ेयरफ़ैक्स फाइनेंशियल के नेतृत्व में का एक दल अरब डॉलर करीब 300 अरब रूपए में ब्लैक
1,दारुल देवबंद ने महिलाओं को सलाह है कि वो दफ़्तरों में सुरक्षित न होने के रिसेप्
2,यह आसान नहीं रहा क्योंकि इक्वाडोर में कई ऐसी जगहें हैं जो उत्तरी दक्षिणी गोलार्ध के
1,दुर्घटना में जख़्मी हुए 11 लोगों को बीकानेर में भर्ती कराया गया हैइस हादसे से नाराज़ भीड़
2,में एक बार पूरे शहर और बाहर भी तमाम बैंड मिलकर मुख्य शहर शहर की ओर स्थित ओस्वाल्डो क
1,इस लंबी मियाद में इंसानों की मुझे सबसे ज़्यादा खलती फिर अपने आसपास रखी किताबों और
1,इस घटना सामने आने के देश में गुस्से की लहर दौड़ गई थी और रेप के खिलाफ कड़े तैयार कि
1,बीबीसी गुजराती के एक इंटरव्यू में वैद्य ने मासिक से जुड़े अंधविश्वासों को किय
1,शिवसेना विपक्षियों द्वारा सांप्रदायिक रंग की कोशिश बता रही है बीजेपी बग़ले हैक्
1,वर्ष 2001 के के मुताबिक भारत में पारसियों की संख्या 69 के आसपास थीइस समस्या से निपटने
1,चाहे वो जवाहर नेहरू प्रतिदिन रुपये खर्च करने बात या फिर इंदिरा गांधी को गूंगी
1,हैदराबाद में धमाका कम से कम 10 की मौतहैदराबाद भी कई बार धमाकों का शिकार है अगस्त 2007 में है
1,ये शिकायत होगी बहुत कम बात हैं दिव्य मराठी के संपादक क
2,समाचार पत्र फ़िगारो अनुसार ब्रूनो नाम यह व्यक्ति एक स्वेटशर्ट पहने हुए था जिसमें चार लोगों
1,इन्हीं में से थे होटल साइड ब्रीज़ के कृष्णा गोपालपुर के समुद्र तट पर खड़े नीले रंग के
2,वैज्ञानिकों को जॉर्जिया ऐसा है तस्दीक करता है 8000 साल पुराने के मर्तबान
1,विवादास्पद बयान के मामले में अमित शाह के उत्तर प्रदेश के बिजनौर में एफआईआर ही की
2,जमात ए इस्लामी से संबंध रखनेवाले प्रांतीय सरकार धार्मिक मामलों के मंत्री हबीबुल रहमान ने बीबीसी
1,"बनर्जी पत्रकारों से कहा ""मैं चुनाव आयोग को चुनौती हूं कि तक मैं सत्ता में हूं वो"
1,नया हिंदी चैनल जीवनसाथी ढूंढने और शादी से जुड़े कारोबारों पर आधारित हैदिल्ली
0,हाल में बच्चन की पत्नी ऐश्वर्या राय बच्चन फ़िल्म ‘गुज़ारिश’ रिलीज़ हुई है उनके ह
2,एक नया शोध कहता कि जो लोग मीडिया पर अपनी डालते हैं बारे में माना जाता ह
1,1976 में उनका परिवार ब्रिटिश कोलंबिया चला था उस वक़्त सिंह सिर्फ पांच साल के थे
1,सर्च इंजन के पर सर्च बार के नीचे एक मोमबत्ती की तस्वीर लगी है और उस पर क्लिक करने पर
2,समानता ये सभी कॉरपोरेट राष्ट्रपति पद चुनाव में राष्ट्रपति बराक ओबामा
1,शिंदे ने सोमवार को के तालेगांव में पत्रकारों को बताया कि 50 वर्षीय और वर्षीय संग
0,अभिनेता खान की आनेवाली फ़िल्म ‘पान सिंह एक कहानी हैंइरफान कहते हैं कि जब पहली बार
1,राजनाथ सिंह ने में कामकाज पर हुई चर्चा के जवाब में कहा “हम कश्मीर
